title,episodes,mark,score,is_finish,link,series_follow,follows,coins,likes,danmus,views,season_id,media_id,tags,comments,pub_date,intro
野良神 ARAGOTO,全13话,独家,9.4分,1,https://www.bilibili.com/bangumi/play/ss2732,3832144,2286107,251248,50760,2147315,105582866,2732,2732,"['奇幻', '战斗', '漫画改', '神魔']",14537,2015/10/2,在此岸与彼岸的交界处，八百万神明和服侍他们的死灵——神器，以及被称为妖的魑魅魍魉一同生活着。某天，普通的女初中生一岐日和意外遇到了居无定所、没有工作、自称是“神”的青年夜斗。其实此话不假，夜斗是个没有神社供奉、缺少香火的落魄神明，因为性格缺陷，导致手下的神器纷纷跳槽。怀抱“受万民景仰”这个伟大愿望的他，只好只身在此岸与彼岸间徘徊，为五元（日语中“五元”与“有缘”同音）的香油钱折腰，接受上至斩妖除魔，下至修东修西的各类委托。然而像这样一个粗心大意、性情不定，而且不能很好地听人祈愿、没有人知道的神明却有...
机动战士高达 铁血的奥尔芬斯 第一季,全25话,,9.4分,1,https://www.bilibili.com/bangumi/play/ss2723,544500,489892,31128,18357,217155,13722876,2723,4310042,"['热血', '机战', '科幻', '战斗']",6091,2015/10/4,主人公三日月·奥古斯，从所属的民间警备公司克律塞安保公司（下称CGS）那里，接受了对少女库德莉亚·蓝那·伯恩斯坦的护卫任务。但CGS受到了摘取反叛之芽的武力组织加拉尔霍恩的袭击，于是在把三日月当做诱饵后撤退了。少年们的领袖奥尔加·伊兹卡认为这是个机会，并决定对虐待自己的大人们进行反击，而三日月被当做CGS动力炉来使用的“厄祭战”时代的机动战士——高达·巴巴托斯，向敌军发起挑战。
乌瑟的穷困生活 梦幻篇,全13话,,9.4分,1,https://www.bilibili.com/bangumi/play/ss2615,64358,34071,1142,596,22429,959780,2615,2615,"['萌系', '搞笑', '日常']",101,2015/7/3,作品的主人公是生活在互联网上的像兔子一样的谜之生物T宝，在可爱的外表下拥有一颗腹黑的心，本作品描写的就是兔宝有一些粗野却又不甚粗野的日常。这次的动画化，兔宝的声优已经决定是宫野真守。
洲崎西 THE ANIMATION,全12话,出品,9.4分,1,https://www.bilibili.com/bangumi/play/ss2593,107219,107219,5408,2842,27686,2572210,2593,2593,"['萌系', '搞笑', '日常', '校园']",562,2015/7/8,于2013年7月2日起在超！A&G+播送的广播节目，由声优洲崎绫、西明日香两人担当主持。电视动画化的消息于2015年5月24日发表，以《洲崎西 THE ANIMATION》为题。2015年7月开始播出。
噬神者,全13话,,9.4分,1,https://www.bilibili.com/bangumi/play/ss2591,1181451,1167238,53003,23784,447167,32797126,2591,2591,"['奇幻', '科幻', '热血', '游戏改']",4303,2015/7/12,这是五十年后的未来，世界被“神”吞噬殆尽而荒芜的架空故事。 由于遭到突如其来的怪物“荒神”的破坏而失去平衡。在人类文明既有的兵器都因荒神的“捕食”本能而无效化下，生化科技企业“芬里尔”成功利用荒神细胞开发出了名为“神机”的生物兵器。并同时组织了特殊部队“GOD EATER”。自此，人类终于获得了与荒神对抗的力量。于是，追求知性之极致的荒神，与追求物种延续的人类之间的战争便此展开。在破灭的尽头，究竟是神会先成为人，还是人会先成为神呢？
Charlotte,全13话,,9.4分,1,https://www.bilibili.com/bangumi/play/ss2572,4070878,4026022,539595,194409,2246046,125926632,2572,2572,"['日常', '校园', '奇幻', '催泪']",45397,2015/7/4,思春期的少年少女中极少部分人会发作的特殊能力。驱使着无人知晓的能力，过着顺风顺水学园生活的乙坂有宇。突然出现在这样的他的面前的少女，友利奈绪。从与她相遇的那一天起，被揭露出特殊能力者的宿命。这是由麻枝准所描绘的，特殊能力者们奔跑着的青春物语——。
哆啦A梦 大雄与龙骑士,全1话,,9.4分,1,https://www.bilibili.com/bangumi/play/ss2555?theme=movie,1338454,28321,1005,819,13239,523938,2555,2555,"['萌系', '奇幻', '科幻', '少儿']",173,1987/3/14,故事以大雄与小夫以「恐龙是否完全绝种」进行辩论展开序幕，由于认为恐龙仍然存在的主张遭到小夫以科学而合理的方式完全否定，大雄向哆啦A梦寻求帮助，然而当大雄向哆啦A梦所拿出的道具「OX占卜」询问「"地球上"是否还有恐龙活着」时，却得到了否定的答复。之后，为了藏匿大雄零分的考卷，大雄与哆啦A梦使用寻找地底空洞的道具意外发现了宽敞的地下空间，并将之建造成众人的游乐场；但在同时，小夫却因接连在河川、自家后院与地下空间接连目击到恐龙而心烦意乱，烦闷的小夫为了了解真相带着摄影机再度进入地底，却失去了踪迹。大雄与哆啦A梦从...
咕噜咕噜魔法阵,全45话,,9.4分,1,https://www.bilibili.com/bangumi/play/ss2326,98255,23277,576,144,17016,493975,2326,2326,"['萌系', '奇幻']",119,1994/10/13,《咕噜咕噜魔法阵》，又译《魔法阵天使》，是卫藤ヒロユキ原著的一个以搞笑为主的魔法冒险动画、漫画，其内容情节很多仿照电子游戏。故事内容为，300年前被封印的魔王纪力再次复活，主角尼克和柯柯丽须合力再次把纪力封印。沿途上二人路经不同的村落，接触不同的人，并透过修行提升等级。外传有《舞勇传吉他吉他》。本作正式确定将推出续篇作品的漫画连载，《咕噜咕噜魔法阵 2（魔法阵グルグル2）》自 2012年 11 月 1 日起于日本 SQUARE ENIX 旗下漫画杂志 GANGAN ONLINE 中开始进行连载。
魔法骑士,全49话,,9.4分,1,https://www.bilibili.com/bangumi/play/ss2325,59852,58323,1467,803,20428,986723,2325,2325,"['奇幻', '少女', '魔法', '架空']",233,1994/10/17,《魔法骑士》又译为《魔法骑士雷阿斯》或《魔法骑士雷亚斯》，CLAMP的少女漫画作品之一。为CLAMP 经典作品之一，亦是CLAMP最成功的动画化作品之一。
H2 好逑双物语,全41话,,9.4分,1,https://www.bilibili.com/bangumi/play/ss2316,15413,15413,435,168,7334,369069,2316,2316,"['时泪', '日常', '少女', '运动']",135,1995/6/1,《H2》是日本漫画家安达充的代表作之一。故事以日本高中棒球为题材，围绕着二男二女，四个主人公之间的友情和爱情而展开的故事。《H2》的题目由故事中的两名男主人公而得名。国见比吕的名字中，“比吕” 的日语发音“HIRO”是取英语“HERO”的谐音，是一位千川高中棒球队的王牌投手。另一位主人公的名字叫橘英雄（HIDEO），是一位明和一高棒球队的强力打者。两位刚好是两位好友各别上不同高中，效力不同球队，为了打进甲子园而竞争。而两位好友之所以就读不同高中是因为国见比吕刚要上高中时被庸医误诊，使得国见比吕以为此生无法再站上投手丘...
近所物语,全50话,,9.4分,1,https://www.bilibili.com/bangumi/play/ss2315,44136,44136,604,270,19940,561274,2315,2315,"['日常', '少女']",146,1995/9/10,实果子是一名对服装设计十分热爱的女孩，她的青梅竹马山口薰十分受到女孩欢迎，而实果子一直不知道自己对薰是喜欢还是依赖，直到薰和舞会女孩看似交往，实果子才确信自己喜欢薰。但他们交往的契机是一名叫及川步的女孩，实果子因为吃步的醋导致薰跟他告白。步喜欢的人是薰的同学田代勇介，但勇介却和舞会女孩茉莉子学姊分分合合，茉莉子学姐却又对初恋情人念念不忘，最后两人分手。此时实果子的服装在校庆中获得第一名的殊荣，她和莉莎将可一同前往伦敦留学，但莉莎为了武志放弃了这个机会，促使实果子开始犹豫，她不想离开薰却又不想放弃去英...
十二生肖守护神,全39话,,9.4分,1,https://www.bilibili.com/bangumi/play/ss2311,30793,30793,1038,1221,24266,869555,2311,2311,"['奇幻', '热血']",169,1995/4/7,在一座和平岛屿‘梦原岛’上，有着一个叫《诺贝陆王国》，那里可住着一群善良的动物精灵，包括十二生肖守护神在内的十二种动物，他们有次正在举行王国庆典，举办一年一次的动物运动会的时候，浅藏在深海之中的邪灵军团，却蠢蠢欲动地想要征讨诺贝陆王国，他们唯一进攻的地方，就是派遣一群邪灵怪兽，在此大闹诺贝陆，把原有的童话世界搞得一团糟，结局设定却变了调，然后在一举攻陷诺贝陆，将梦原岛沈入海底，这时，诺贝陆王国的公主，欧拉得知邪灵军团侵占诺贝陆王国，便用灵能力将十二生肖守护神他们召回，开始让他们驾驭【麒麟】战机，然后...
四驱兄弟WGP（中文）,全51话,,9.4分,1,https://www.bilibili.com/bangumi/play/ss2272,153453,54176,3422,4325,55045,4774826,2272,2272,"['时泪', '热血']",563,1997/1/6,星马烈和星马豪兄弟俩从迷你四驱研究者土屋博士手中得到了赛车Saber，对赛车进行改造令其不断成长，在比赛中与许多迷你四驱车手竞争的故事。
傀儡师左近,全26话,,9.4分,1,https://www.bilibili.com/bangumi/play/ss2199,24624,24624,690,367,18898,375220,2199,2199,"['历史', '奇幻', '推理']",179,1999/10/8,在日本，有一个称之为文乐的戏种。而傀儡戏就是其中之一。而橘左近就是称之为国宝级文乐艺人橘 左衛門（是这个名字吧）的孙子。可以说，橘家世代就一直演傀儡戏。但左近似乎不想继承家业，想当个侦探？而另一个傀儡戏家族——周防家的衰败，似乎也与橘家有着千丝万缕的关系.......
最后的吸血鬼,全1话,,9.4分,1,https://www.bilibili.com/bangumi/play/ss2170,81784,81784,1727,1357,9289,745126,2170,2170,['热血'],391,2000/11/18,故事以1966年深陷越战泥潭的驻日美空军基地为背景展开。在横山基地附近相继发生了数起自杀事件。一个神秘组织通过调查发现这一系列事件都是由吸血鬼所为。于是，该组织将一个少女秘密送进了位于基地内的美国人学校。这个名叫“小夜”的少女手中的日本刀将肩负起杀尽吸血鬼的使命……押井守参与制作的一部动画电影。该片为全数码制作，而且采用了当时最先进的“HD24P”数码技术，这是该技术首次在日本影视作品中被采用，因此这部全长48分钟的剧场短片在公映之初引起了很大轰动。
幻影死神,全12话,,9.4分,1,https://www.bilibili.com/bangumi/play/ss2150,27537,27537,619,525,4016,392867,2150,2150,"['奇幻', '热血']",171,2000/1/5,"根据上远野浩平的轻小说《ブギーポップシリーズ》改编而成。英译Boogiepop and Others,中译“幻影死神”、“冷面魅影”、“死神之谜”…等。故事以一连串女高中生离奇死亡的事件开始，深阳学园2年C组的女学生宫下藤花原来隐藏著Boogiepop的第二重人格，行为奇异，究竟宫下是否这些死亡事件的主谋呢？Boogiepop Phantom到底是都市中传说的死神，还是正义的使者？"
最游记RELOAD,全25话,,9.4分,1,https://www.bilibili.com/bangumi/play/ss2145,218542,28709,582,307,33042,594906,2145,2145,"['奇幻', '热血', '架空', '冒险']",110,2003/10/2,天地混乱的混沌时代--有一块人和妖怪共存的土地，那里是文明和信仰之源--桃源乡。突然的异变和恐怖袭击了那土地，以往平稳生活着的的妖怪们失去了自我开始了暴走。异变的元凶是“将过去的大妖怪牛魔王给复活了”这件事。由于在这个世界上被禁忌着的科学和妖术，现在牛魔王的复活要被完成了，负波动覆盖着大地。看重这事态的天界，下达了请唐三藏去阻止牛魔王复苏实验的命令。同那不怕负波动的三人，孙悟空，沙悟浄，猪八戒一起前往遥远的西天·天竺国的旅行开始了。与此同时，在天竺国吠登城里，牛魔王复苏实验的策划者张本人，牛魔王的情人玉面...
X战记,全25话,,9.4分,1,https://www.bilibili.com/bangumi/play/ss2098,143416,126140,2259,1552,26871,1269975,2098,2098,"['奇幻', '热血', '战斗', '时泪']",446,2001/10/3,神威——“神之威严”的代行者，带有保护世界或毁灭世界两种矛盾的愿望。少年司狼神威在母亲死后回到阔别了六年的东京，与青梅竹马的封真与小鸟再会，种种不可思议之事却接踵而来。在末日来临之前，守护世界的七个封印——“天龙”与毁灭世界的七位御使——“地龙”，在命运的推动下会聚，准备展开一场决定地球未来的战争。丁姬预言小鸟将会被“地龙”神威杀害，于是神威选择成为“天龙”保护世界，不料封真却选择了另一个愿望，成为地龙的神威……命运难道真的无可避免吗……？
迷糊天使,全26话,,9.4分,1,https://www.bilibili.com/bangumi/play/ss2075,23281,23282,319,251,6695,237846,2075,2075,"['奇幻', '少女']",106,2002/4/7,小学6年级学生━━樋口湖太郎，在幼年的时候丧失了母亲，和父亲二人过着平常的生活，并被学习和家事所围绕。 有一天，在他家公寓的旁边，出现了一位天真烂漫而不可思议的少女━━美沙。由此发生了一系列有趣的事情。于是樋口湖太郎以及他的同学的事情常被美沙搅得一塌糊涂。更在美沙说自己是天使后变得惊惶失措，同她陷入了一场场事件当中。从此樋口湖太郎那平凡而又无聊的生活发生了变化……
