tags,pub_date,long_com,short_com,cv,staff,intro,media_id
"['日常', '少女', '校园', '小说改']",2012年7月7日,长评 ( 225 ),短评 ( 6383 ),"八重樫太一：水島大宙,永濑伊织：豊崎愛生,稻叶姬子：沢城みゆき,桐山唯：金元寿子,青木义文：寺島拓篤,永濑玲佳：田中敦子,桐山杏：佐倉綾音,八重樫莉奈：大亀あすか,后藤龙善：藤原啓治","监督：川面真也,脚本：志茂文彦,演出：川面真也、玉村仁、神保昌登、永岡智佳、福多潤、平田豊、山口頼房、黒川智之,分镜：阿部記之、イシグロキョウヘイ、二瓶勇一、細田直人、花札虎南、島津裕行、黒川智之,人物原案：堀口悠紀子,人物设定：赤井俊文,系列构成：志茂文彦,美术监督：松浦隆弘,色彩设计：木幡美雪,作画監督：本田辰雄、竹森由加、服部憲知、大島美和,音乐：三澤康広,音响监督：亀山俊樹,摄影监督：山田和弘,剪辑：吉武将人,动画制作：SILVER LINK.", 故事发生在私立山星高中，这所学校的文化研究部内，八重樫太一、永濑伊织、稻叶姬子、桐山唯、青木义文这五名成员面临着一个不可思议的现象。起初是唯和义文两个人在毫无前兆的情况下发生了人格交换，之后周围的其他成员也是如此？！爱与青春的五角悲喜剧就此拉开了帷幕……,713
"['搞笑', '少女', '校园']",2012年10月1日,长评 ( 75 ),短评 ( 4870 ),"水谷雫：户松遥,吉田春：铃木达央,夏目朝子：种崎敦美,佐佐原宗平：逢坂良太,山口贤二：寺岛拓笃,大岛千鹤：花泽香菜,吉田优山：中村悠一,三泽满善：樋口智透,绫小路昌弘：阿部敦,富冈龙二 ：小野友树,二宫冴子：佐佐木望,名古屋：小野友树","脚本：赤尾でこ、平林佐和子、三重野瞳、高木登,导演：鏑木ひろ,絵コンテ：矢野雄一郎、イシグロキョウヘイ、鏑木ひろ、田頭しのぶ、梅本唯、長沼範裕、矢萩利幸、小島正幸、出合小郁美,作画監督：鈴木美音織、飯山奈保子、吉田正幸、近藤奈都子、服部憲知、ふくだのりゆき、近藤奈津子、齋藤美香、田中織枝、青野厚司、岸友洋,原作：ろびこ,演出：中山敦史、出合小都美、イシグロキョウヘイ、中智仁、鏑木ひろ、青井小夜、鈴木孝聡、梅本唯、長沼範裕、出合小郁美,分镜：イシグロキョウヘイ、鏑木ひろ、田頭しのぶ、小島正幸",由ろびこ在讲谈社女性向月刊杂志《Dessert》连载的同名漫画改编。水谷雫被邻座那位超级问题人物——吉田春的纯真所吸引，最后反而喜欢上他了。然而，某天雫终于鼓起勇气向春告白，但她怎么也没想到居然得到了「NO」的答案！究竟要怎么做才能抓住春那颗无法捉摸的心呢？雫发现自己对春的那份感情似乎渐渐地愈陷愈深了…！冷酷女生VS超级问题人物。席卷风潮！,688
"['恋爱', '音乐', '原创', '校园']",2017年11月25日,长评 ( 58 ),短评 ( 4206 ),"芹泽春辉：铃村健一,合田美樱：丰崎爱生,濑户口优：神谷浩史,榎本夏树：户松遥,望月苍太：梶裕贵,早坂灯里：阿澄佳奈,明智咲：绿川光","原作、音乐：HoneyWorks,总监督：难波日登志,监督：冢田拓郎,系列构成：成田良美,角色设计：藤井牧、常盘健太郎,动画制作：Lay-duce,制作：《无论何时我们的恋情都是10厘米。》制作委员会",TV动画以《无论何时我们的恋情都是10厘米。》为题，于2017年11月25日开始播出，全6话。主角是芹泽春辉和合田美樱。,6470
"['少女', '魔法', '原创', '冒险']",2017年10月7日,长评 ( 100 ),短评 ( 2142 ),"结城友奈：照井春佳,东乡美森：三森铃子,犬吠埼风：内山夕实,犬吠埼树：黑泽朋世,三好夏凛：长妻树里,鹫尾须美：三森铃子,乃木园子：花泽香菜,三之轮银：花守由美里,安艺老师：佐藤利奈","原作：Project2H,企画原案：タカヒロ,监督：岸诚二,系列构成：上江洲诚,角色原案：BUNBUN,动画角色设计、总作画监督：酒井孝裕,概念艺术：D.K&JWWORKS,音乐：冈部启一（MONACA）,动画制作：Studio五组",故事发生在神世纪300年，主要讲述结城友奈是初中2年级学生，她天天在学校里过着与很多朋友一同听课、进行社团活动、玩耍的平稳生活。不管怎么看这都是非常普通的女孩的生活日程，但是只有一点与其他孩子决定性不同的地方，那就是她所属的名为“勇者部”的社团活动。以部长犬吠埼风为中心的该社团的活动内容与被谜团包围的叫做Vertex的不可思议的存在有关系，本作正是以描写友奈等人的“勇者部”的活动为主。,6448
"['萌系', '少女', '日常', '漫画改']",2017年10月8日,长评 ( 62 ),短评 ( 8644 ),"樱之宫莓香:和氣あず未,日向夏帆:鬼头明里,星川麻冬:春野杏,天野美雨:种﨑敦美,神崎日照:德井青空,提诺:前野智昭,秋月红叶:铃木达央","原作:中山幸（芳文社《Manga Time Kirara Carat》）,导演:益山亮司,人物设定:奥田阳介,总作画监督:奥田阳介、佐々木贵宏,系列构成:雑破业,色彩设计:森田真由,美术监督:加藤恵,音乐:菊谷知树",以一家咖啡厅为舞台，讲述着店员之间的交流，新人店员苺香来到了有着等各种性格特异员工的咖啡厅，在这充满特色的咖啡厅中，欢乐的打工生活由此展开！,6432
[],2015年10月26日,长评,短评 ( 157 ),"阿虚：杉田智和,长门有希：茅原実里,朝仓凉子：桑谷夏子,朝比奈实玖瑠：後藤邑子,古泉一树：小野大輔,鶴屋学姐：松岡由貴,谷口：白石稔,国木田：松元恵,森園生：小見川千明","脚本：待田堂子、寺澤雄三、和場朋子、和場明子、根元歳三,导演：和田純一,作画監督：清水貴子、舘崎大、古澤貴文、山田桃子、荒木裕、西尾公伯、本田創一、福世孝明、金田栄二、陣内美保、いとうまりこ、しまだひであき、青木美穂、斎藤圭太、柳田幸平、木野下澄江、北沢典子、丸山修二、陣内美帆、松本文男、飯飼一幸、井上英紀、野口孝行、川島尚、椛島洋介、服部憲知、吉井弘幸、今西亨、香川久、田中知江、長坂寛治、岩岡優子、松本弘、大橋幸子、伊藤郁子,原作：谷川流,コンテ：石平信司、水本葉月、和田純一、安田賢司、羽多野浩平、島津裕行、竹下良平,演出：安藤健、古賀一臣、水本葉月、近藤一英、和田純一、羽多野浩平、飛田剛、大脊戸聡、竹下良平、ヤマトナオミチ,分镜：水本葉月、和田純一、羽多野浩平、島津裕行,主题歌演出： 茅原実里、平野綾、後藤邑子、松岡由貴、桑谷夏子,企画： 安田猛,音响监督： 鶴岡陽太,执行制片人： 安田猛,总制片： 伊藤敦,动画制作： サテライト",“第一次，我坠入了情网。”北高文艺部所属的普通女高中生·长门有希，是个偷偷喜欢同社文艺社员·阿虚的内向女孩。她在借由好友朝仓凉子的帮助之下，为了能在社团教室举办圣诞派对而奋斗着，但是……？《小长门有希的消失》是谷川流人气轻小说《凉宫春日系列》的官方外传漫画，由PUYO负责作画，连载于《YOUNG ACE》杂志。以原作小说第4卷《凉宫春日的消失》为基础，描写变成了“文静害羞少女”的长门有希，与男主角阿虚的平行世界恋爱故事。动画化消息13年12月18号放出，播出形式、时间未定。,6407
"['魔法', '少儿']",2005年7月2日,长评 ( 8 ),短评 ( 164 ),桑高娜‧马尼尔：松本まりか,"脚本：高橋ナツコ、吉村元希、池田眞美子、吉田玲子、丸尾みほ、金春智子、長谷見沙貴,导演：福島宏之,原作：安野モヨコ","《魔女的考验》(シュガシュガルーン) 又名《魔界女王候补生》可爱的魔女香草缪和巧克莉媚尔为了要争取魔界女王的宝座而来到人界接受考验！她们需要通过比赛看谁收集到比较多的心,这些心是使用魔法将人类的情感结晶化而成的。鲜红色的心是热情的爱,粉红色的心是甜美的恋爱悸动……下个目标将是你的心唷～",6375
"['搞笑', '科幻', '魔法', '漫画改']",2017年7月12日,长评 ( 2 ),短评 ( 468 ),"歌莉 / 柯柯丽：小原好美,仁傑 / 尼克：石上静香,杰他他老伯 / 吉它吉它老伯：小西克幸,傑保倫 / 吉布尔：櫻井孝宏,朝朝 / 朱朱：大地葉,伦伦：大西沙織,黑暗魔法组织总裁：石田彰,トマ：..","导演：奥居久明,人物设定：浅野直之,摄影监督：高橋哲也,原作：衛藤ヒロユキ,系列构成：奥居久明,色彩设计：上野詠美子,剪辑：村上義典,美术监督：上原伸一,音乐：TECHNOBOYS PULCRAFT GREEN-FUND",作品的舞台被称为“咕噜咕噜”的世界，正如上所说的，是一个中世纪如在欧洲等系列勇者斗恶龙的世界，典型的幻想RPG拥有着魔法和妖精与怪物的存在（RPG游戏的精细的设置也被遵循了）。这个世界是由五片大陆所组成的。每一个魔神管理着一个大陆，主要的舞台的人间世界有着怪物和妖精居住着。神和天使等住在天界等的异次元地区也存在着。,6332
"['职场', '漫画改']",2017年7月11日,长评 ( 57 ),短评 ( 4138 ),"凉风青叶：高田憂希,八神光：日笠陽子,远山伦：茅野愛衣,泷本日富美：山口愛,篠田初：戸田めぐみ,饭岛结音：竹尾歩美,樱宁宁：朝日奈丸佳,阿波根海子：森永千才,叶月静：喜多村英梨","原作：得能正太郎（芳文社《Manga Time Kirara Carat》）,导演：藤原佳幸,人物设定：菊池愛,总作画监督：菊池愛,系列构成：志茂文彦,色彩设计：石黒けい、伊藤裕香,美术监督：鈴木俊輔,音乐：百石元",——有想要实现的梦想！高中毕业后，进入游戏制作公司“Eagle Jump”的凉风青叶，开始参与她自幼热衷的游戏《妖精物语》系列的最新作《妖精物语3》的制作。与使自己立志成为角色设计师的契机——八神光相遇，由此开始，在可靠的前辈们帮助下，一点一点成长的青叶。之后《妖精物语3》也顺利完成，从青叶入社开始刚好过了1年，又到了“Eagle Jump”迎来新员工的季节。曾经是个一窍不通的菜鸟的自己也终于要成为前辈，一想到这里就无法抑制心中激动的青叶。“我是前辈凉风青叶哦！请多指教！”青叶在“Eagle Jump”的入口重复地练习打招呼……。描...,6330
"['运动', '漫画改', '励志']",2017年7月9日,长评 ( 91 ),短评 ( 4421 ),"富士田多多良：土屋神葉,花冈雫：佐倉綾音,仙石要：森川智之,兵藤清春：岡本信彦,赤城贺寿：富田健太郎,赤城真子：諸星すみれ,円谷環：能登麻美子","脚本：末満健一,导演：板津匡覧,人物设定：岸田隆宏,总作画监督：千葉崇洋,原作：竹内友,系列构成：末満健一,色彩设计：佐藤真由美,美术监督：立田一郎,音乐：林ゆうき",“热情地舞动青春吧。”不知道自己该做些什么才好的平凡初中生·富士田多多良，以某件事为契机而被社交舞蹈的魅力所吸引。“只要有一件就好，希望有能称得上是喜欢的事情”为了改变现在的自己，多多良进入了社交舞蹈的世界。将多多良的成长以压倒性的“热量”描绘，独一无二的青春舞蹈动画，在此开演！！,6325
"['萌系', '日常', '治愈']",2016年11月12日,长评 ( 2 ),短评 ( 331 ),"大宫忍:西明日香,艾莉丝·卡达列特:田中真奈美,小路绫:種田梨沙,猪熊阳子:内山夕実,九条可怜:東山奈央,松原穗乃花:諏訪彩花,大宫勇:田村ゆかり,乌丸樱:佐藤聡美,久世桥朱里:大西沙織","脚本:髙橋龍也,导演:天衝,原作:原悠衣,演出:名和宗則、山本天志,分镜:清水聡、山本天志、天衝,音乐:川田瑠夏",来自英国的转学生，爱丽丝·卡塔雷特！现在正在好朋友大宫忍的家中寄宿。爱丽丝与忍、凸凹组合小路绫与猪熊阳子、追着爱丽丝过来的另一位英国留学生九条可怜，亲密五人组迎来了高中二年级的秋天！爱丽丝与忍，两人一起穿过玄关，走上阳光照耀的闪闪发亮的上学路。在已经习惯的道路上一路小跑，在一如往常的车站前，与一如往常的成员们会合。绫与阳子，以及可怜的笑容正在迎接爱丽丝她们。似乎随处可见，却又是世间绝无仅有的只属于她们的珍贵日常——Pretty*Days！在第二次的学园祭临近的这个时刻，忍的样子显得有些奇怪！？“这种时期，早上总...,8692
"['科幻', '战斗']",2017年5月19日,长评 ( 1 ),短评 ( 179 ),"真渊・京马：小野大輔,百合崎米拉：上田麗奈,阿尔伯特・舒曼：石田彰,玛丽：斉藤貴美子,伊丽莎白・格林诺夫・史密夫：鈴木絵理,兴梠：松岡禎丞,四：,败北者：中村悠一,萨尔瓦・艾尼・提贝斯提：鳥海浩輔","CAST：ミラ上田麗奈,脚本：菅正太郎、亀井幹太、菅正太郎松家雄一郎、檜垣亮、松家雄一郎,导演：亀井幹太,絵コンテ：福田道生、亀井幹太、河野利幸,作画監督：りぱ、渡部貴善、原田峰文桜井正明、関口亮輔佐藤勝行池津寿恵、田中志穂,原作：岩原裕二,演出：柴田彰久、熨斗谷充孝、鈴木拓磨、小川優樹、松林唯人,分镜：福田道生、橘正紀、河野利幸",21世纪最大的发现与发明——次元间电磁诱导装置，通称[线圈]。通过线圈，人类获得了无穷无尽的能量。通过不断朝小型进化的线圈自由地获得电力已经成为可能，这个发明正推动着整个世界，开启了崭新的时代。描绘出科学与人类应该前往的未来“progressivesF”始动！有利必有弊，犯罪者们获得能量武器也更加容易，因此产生了处理此类问题的回收者。这是一个回收者的故事。,6183
"['热血', '战斗', '励志', '少儿']",2006年9月28日,长评 ( 12 ),短评 ( 512 ),"小智：松本梨香,小光：豊口めぐみ,小智的皮卡丘：大谷育江,小次郎：三木眞一郎,武藏：林原めぐみ,ドクケイル：西村ちなみ","脚本：藤田伸三、十川誠志、武上純希、冨岡淳広,导演：須藤典彦、日高政光,原作：杉森建、増田順一、田尻智",小光是一个住在新奥地方的10岁女孩儿。今天是她以新人训练家的身份出去冒险旅行的值得纪念的日子。首先，为了得到最初的神奇宝贝，小光以隔壁城镇的神奇宝贝研究所为目标出发，然而却完全迷了路。正巧这个时候，研究所里新人用神奇宝贝树苗龟、小火猴、圆企鹅开始打架引起了大骚乱！而且，神奇宝贝们从研究所逃了出来，这下子事态更加严重了！历经风波的小光的启程，究竟会变成怎么样呢！？,6162
