title,season_id,pub_real_date
人生交叉点-HUMAN SCRAMBLE-,1972,1049472000
读或死 TV,1967,1062345600
玛德莱克丝,1902,1081094400
爱丝卡与罗吉的工作室 黄昏之空的炼金术士,190,1397059200
网球并不可笑嘛 第三季,19,1380988800
仙境传说,1896,1081180800
人鱼的旋律Pure,1876,1080921600
库拉乌幻之记忆,1873,1088006400
极上学生会,1859,1112716800
星舰驾驶员,1853,1104854400
网球并不可笑嘛 第二季,18,1373126400
到另一个你的身边去,1782,1128960000
文学少女,1759,1261756800
金色琴弦～Secondo Passo～,168,1237996800
黑子的篮球,1624,1333728000
灼眼的夏娜II -Second-,1602,1191427200
搞笑漫画日和3,1595,1205683200
战国BASARA,1590,1238515200
美男高校地球防卫部LOVE！,1520,1420473600
ZEGAPAIN,1445,1144252800
甜蜜偶像,1429,1159718400
落语天女,1400,1136390400
甜蜜声优,1397,1138809600
雨月,1249,1207238400
图书馆战争,1196,1207843200
飞篮扣杀,1124,1238601600
源氏物语千年纪 Genji,1118,1231948800
FORTUNE ARTERIAL -赤之约定-,996,1286467200
魔法禁书目录 剧场版,965,1361548800
魔法禁书目录 第一季,963,1223049600
每度！浦安铁筋家族,92,1404576000
SACRED SEVEN,901,1309536000
UN-GO 日记短片,870,1321200000
初音岛 S.S.,657,1120233600
TSUKIPRO,6453,1507046400
Infini-T Force,6452,1507046400
无畏魔女 OVA,6408,1503590400
梦之祭！R,6344,1503417600
棺姬嘉依卡（僅限港澳台地區）,6333,1396972800
将国之天鹰星,6320,1499443200
活撃/刀剣乱舞（僅限港澳台地區）,6302,1498924800
装神少女小缠 OVA,6083,1492704000
青之驱魔师 OAD,6077,1491148800
变形少女,6070,1490544000
穿透幻影的太阳,594,1373040000
玉家典当铺,5910,1485446400
碧藍幻想（僅限台灣地區）,5771,1483200000
精灵宝可梦 剧场版9：宝可梦保育家与苍海的王子 玛纳霏,5751,1152892800
我太受欢迎了该怎么办,5534,1475769600
超自然9人组,5526,1475942400
梦之祭,5512,1474560000
手冢治虫的佛陀：永无止境之旅,5476,1391788800
最终幻想：灵魂深处,5302,994780800
朝雾的巫女,5139,1090166400
发条精灵战记 天镜的极北之星,5047,1467993600
美男高校地球防卫部LOVE！LOVE！,5044,1467907200
PHI·BRAIN 神之谜题 第一季,487,1317484800
魔笛MAGI,470,1349539200
女神异闻录 -圣洁之魂-,4697,1199462400
名侦探柯南 天空的遇难船,4666,1590076800
蟑螂娘,4473,1347552000
小猪佩奇 第九季,43013,1662652800
绽放的阿尔斯诺特利亚,42295,1661875200
艾克斯奥特曼剧场版 来了！我们的奥特曼（中配）,41955,1654012800
黑之召唤士,41642,1657296000
汪汪队立大功 第一季 中文配音,41620,1649952000
恋爱游戏世界对路人角色很不友好,41591,1649520000
鬼灭之刃 粤配版,41197,1644768000
汪汪队立大功 第二季 中文配音,41080,1642694400
鬼灭之刃 无限列车篇 中配版,41005,1649520000
川尻小玉的懒散生活,40873,1642089600
寻找失去的未来,4067,1412352000
银河英雄传说 黄金之翼,3992,697824000
鲁邦三世：天使的策略～梦的碎片是杀人的香味～,3940,1616428800
鲁邦三世：风魔家族的阴谋,3927,566755200
鲁邦三世：巴比伦黄金传说,3925,490032000
鬼灭之刃 那田蜘蛛山篇,39144,1627228800
月野艺能事务所 第二季,39056,1628697600
干物妹！小埋 中配版,38876,1626451200
罗布奥特曼,38420,1617120000
欧布奥特曼（中配）,38416,1617120000
魔法老师！～另一个世界,3773,1253116800
文学少女 今日的点心～初恋～,3769,1261756800
精灵宝可梦 剧场版3：结晶塔的帝王（中文版）,37522,1608480000
弱势角色友崎君,36165,1610035200
动物狂想曲 / BEASTARS 第二季,36131,1609948800
魔力家族 La prima festa,3587,1364313600
超时空要塞Δ,3530,1459612800
战翼的希格德莉法,34434,1601740800
鬼灭之刃 中配版,34004,1601568000
噬神者 SP,3387,1436025600
弩級戰隊H×EROS（僅限港澳台地區）,33868,1593792000
炎炎消防队 贰之章,33805,1593792000
破刃之剑 剧场版,3364,1275062400
SHUFFLE,3319,1120665600
魔法学园MA,3294,1223136000
绝对少年,3260,1116604800
矶部矶兵卫物语,3236,1449849600
网球并不可笑嘛 第七季,3234,1452441600
大叔与棉花糖,3213,1452096000
魔弹之王与战姬,291,1412352000
刀剑神域 爱丽丝篇 异界战争,28615,1570291200
喜欢本大爷的竟然就你一个？,28595,1570032000
COP CRAFT,28011,1562601600
狗与剪刀的正确用法,2783,1372608000
TRINITY SEVEN 七人魔法使 剧场版 2,26927,1553788800
快餐厅之恋,26808,945446400
东之伊甸,2674,1239206400
女神异闻录5 动画版 年末特别篇「前篇 / 后篇」,26354,1546185600
明治东京恋伽,26307,1546963200
琴之森 第二季,26268,1548604800
枕男子,2610,1436716800
青春生存游戏,2589,1435766400
伊利亚：杰拉姆,25857,772300800
哆啦A梦 大雄的平行西游记,2556,574099200
深夜！天才傻鹏,24626,1531238400
偶像大师灰姑娘剧场 第三季（TV版）,24594,1530547200
妙手小厨师,2410,560707200
飙速宅男 Re:GENERATION (2017),23945,1507824000
女神异闻录5 动画版,23878,1523116800
藍海少女～advance～（僅限台灣地區）,23823,1523030400
乌瑟的穷困生活,235,1349107200
仙界传 封神演义,2210,930931200
沉默的未知,2168,970675200
龙王的工作！,21554,1515340800
天使的尾巴,2094,1002124800
成惠的世界,1978,1050076800
目隱都市的演繹者（僅限港澳台地區）,197,1397232000
灌篮少年,1957,1049644800
To Heart 回忆永恒,1941,1096646400
岩窟王,1890,1096905600
砂和尚,1886,1096819200
增血鬼果林,1847,1130947200
银盘万花筒,1779,1128700800
攻壳机动队 个别的十一人,1714,1138291200
攻壳机动队 笑面男,1712,1129996800
竖笛与双肩书包 3☆,1675,1372608000
浦和小调,1597,1428508800
罪恶王冠,1588,1318435200
动画心疗系,1528,1423756800
夜之小双侠,1492,1420905600
天翔少女,1366,1183564800
地球防卫少年,1295,1175961600
钢铁神吉克,1289,1175702400
亡念之扎姆德,1206,1222185600
战斗司书,1155,1254412800
神曲奏界POLYPHONICA 第一季,1128,1175529600
秀逗魔导士 第四季 上,1115,1214928000
空罐少女,1097,1230912000
架向星空之桥,919,1302451200
足球骑士,827,1325865600
薄樱鬼 番外,765,1270310400
薄樱鬼 黎明录,763,1341763200
Code:Realize ～创世的姬君～,6435,1507305600
UQ HOLDER！悠久持有者 OAD,6414,1504800000
精灵宝可梦 剧场版17 XY：破坏之茧与蒂安希,6389,1405699200
名侦探柯南 纯黑的恶梦,6365,1590076800
成年女性的动画时间 第一季,603,1294416000
从零开始的魔法书,6001,1491753600
青春歌舞伎,5991,1491494400
不正经的魔术讲师与禁忌教典,5987,1601308800
阿童木起源,5979,1492272000
勿忘蛛,5947,1331481600
飙速宅男 新世代,5794,1483977600
超心动！艺术之星,5522,1475337600
比得兔（第一季）,5439,1422028800
网球王子剧场版 迹部的礼物,5122,1106928000
SHOW BY ROCK!! Short!!,5028,1467648000
机动战士高达SEED Destiny HD,499,1365264000
名侦探柯南 第11个前锋,4548,1590076800
新人炼金术师的店铺经营,43153,1664726400
高达创战者 TRY,4268,1412697600
卡片战斗先导者will+Dress,42080,1661702400
奥特英雄传泽塔 英雄之路,41956,1654012800
东方少年 第二季,41833,1657555200
为什么猫都叫不来,4106,1443715200
银河奥特曼S,41036,1643558400
约定的梦幻岛 粤配版,40755,1642953600
鬼灭之刃 兄妹之绊,39143,1627228800
哆啦A梦 大雄与绿之巨人传,3875,1204905600
烧窑的话也要马克杯,38243,1618156800
罪恶王冠 失落的圣诞节 an episode of port town,3781,1343232000
魔法老师涅吉! ANIME FINAL,3775,1314374400
今天开始做魔王 第三季,3766,1207152000
今天开始做魔王 第一季,3764,1080921600
小猪佩奇 第三季 英文版,37597,1609344000
剧场版 BEM BECOME HUMAN,36388,1607011200
玻璃之花与崩坏的世界,3589,1452268800
攀岩少女！,34424,1601740800
文豪与炼金术师 ～审判的齿轮～,33051,1585929600
旅街LateShow,3286,1452182400
魔法护士小麦R,3102,1452268800
如果高中棒球社女经理读过杜拉克的《管理学》的话,2989,1303660800
因为太怕痛就全点防御力了,29358,1578412800
紫式部 源氏物语,2893,566841600
虚空魔境 第二季,28622,1569945600
募恋英雄,28614,1570377600
歌塑世界,28568,1570291200
Four of a Kind 四牌士 第二季,28548,1570377600
滑头鬼之孙 第二季【中文】,2837,1309622400
滑头鬼之孙 第一季【中文】,2836,1278259200
蝴蝶绮 ～年轻的信长～,28021,1617120000
在地下城寻求邂逅是否搞错了什么 第二季,27999,1562947200
黑白小姐 第三季,2791,1443715200
青年黑杰克,2720,1443628800
八月的棒球甜心,26775,1554652800
东之伊甸I -The King of Eden,2675,1259337600
绝对防卫利维坦,2656,1365177600
网球王子 那时的我们,26433,1314288000
网球王子剧场版：英国式庭球城决战,26229,1314979200
新天线宝宝 第二季,26184,1446998400
黑白小姐 第二季,2617,1435852800
剧场版「 - Alice in the Garden -」,25951,1541001600
只要別西卜大小姐喜歡就好（僅限港澳台地區）,25836,1539187200
稻荷恋之歌,257,1389715200
模型战士高达模型制作家 起始G,25561,1281801600
世界征服 谋略之星,253,1389369600
名侦探柯南 唐红的恋歌,24694,1590076800
海獭波乐 3rd,23883,1523030400
Tokyo Guru: re (Part 1)（僅限港澳台地區）,23863,1522684800
多田君不恋爱,23859,1522857600
足球风云,2328,752601600
此时此刻的我,2206,939830400
绝灭危愚少女,214,1393344000
欢乐课程,2062,1017676800
骇客时空,2036,1017763200
返乡战士,2020,1031328000
机魂末世录,1984,1050422400
龙娘七七七埋藏的宝藏,193,1397059200
爱情泡泡糖,1925,1096646400
遥远时空中 八叶抄,1882,1096905600
诗片,1874,1096732800
异度传说,1854,1104854400
逆转公主,1787,1175011200
CANVAS2 七彩的素描,1778,1128182400
英国一家 吃在日本,1738,1429027200
众神的恶作剧,170,1396627200
EVA 新世纪福音战士新剧场版3.33：Q,1640,1353081600
战国BASARA 贰,1591,1278777600
御神乐学园组曲,1548,1428249600
暗夜第六感,1470,1154102400
魔法老师涅吉! 第一季,1420,1104854400
月面兔兵器米娜,1322,1168617600
魔法使的注意事项 夏季的天空,1235,1214928000
魔法使的注意事项,1234,1042128000
神曲奏界Polyphonica crimson S,1129,1238774400
青之驱魔师,861,1302969600
创圣的大天使EVOL,696,1325952000
棺姬嘉依卡 AVENGING BATTLE（僅限港澳台地區）,6361,1412697600
Re：创造主,5998,1491667200
精灵宝可梦 剧场版12：阿尔宙斯超克的时空,5746,1247846400
Lostorage incited WIXOSS,5530,1475856000
名侦探柯南 沉默的15分钟,4518,1590076800
永久少年,42296,1664035200
舞动不止,41533,1652457600
哆啦A梦 大雄的宇宙英雄记,3902,1425657600
捷德奥特曼（中配）,38414,1617120000
美丽新世界 The Animation/美好世界,38238,1617984000
机器人笔记,38137,1614355200
机巧魔神2,3813,1254326400
小猪佩奇 第七季 英文版,37601,1609344000
小猪佩奇 第二季 英文版,37596,1609344000
关于我转生变成史莱姆这档事 第二季,36170,1609776000
逆转裁判,3527,1459526400
线上游戏的队友不可能是女生？,3495,1460044800
魔弹之王与战姬 SP 堤格尔君与战姬亲,3482,1412265600
面包带来和平！,3460,1459699200
橘色奇迹,33169,1467475200
我的青春恋爱物语果然有问题。完,32998,1594310400
格莱普尼尔,32956,1586016000
隐之王,3220,1207411200
我們真的學不來！（僅限台灣地區）,26957,1554566400
我女友与青梅竹马的惨烈修罗场,2667,1357315200
五等分的新娘,26283,1547136000
格林笔记 The Animation,26280,1547136000
迷宫物语,26013,608572800
云之彼端，约定的地方,2545,1100880000
爆走猎人,2314,812649600
平行世界物语,2217,923500800
DARLING in the FRANXX（僅限港澳台地區）,21680,1515859200
X战记 剧场版,2099,839001600
拜托了！老师,2068,1010592000
正义小天使真绪,2024,1025625600
七武士,1908,1086969600
火鸟,1903,1081008000
吟游默示录,1878,1099497600
曙光少女,1848,1128528000
赐予护女神的祝福,1416,1159977600
逮捕令 全速前进,1342,1191427200
出租魔法使,1332,1191686400
神灵狩,1329,1192636800
二十面相少女,1246,1207929600
伯爵与妖精,1220,1223308800
深渊传说,1210,1222963200
无法逃离的背叛,1021,1270915200
漫研部,7,1357142400
创圣的大天使,695,1112630400
加速世界,686,1333641600
干物妹！小埋 R / 我家有個魚乾妹R（僅限港澳台地區）,6502,1507478400
丝缎女孩对谈,6479,1506960000
漫画少女,646,1357056000
我的妹妹是大阪大妈,645,1356019200
欢迎来到实力至上主义的教室,6339,1499875200
骑士&魔法,6304,1498924800
南家三姐妹 再来一碗,621,1199548800
热诚传说～导师的黎明～,5939,1419868800
精灵宝可梦 剧场版13：幻影的霸者索罗亚克,5745,1278691200
虹色DAYS OAD,5709,1474560000
当女孩遇到熊 SP,5485,1466697600
捉迷藏,5097,1110038400
棒球伙伴,5059,1468512000
Active Raid -机动强袭室第八课-,5054,1452096000
Regalia 三圣星,5041,1467820800
不愉快的怪物庵（僅限台灣地區）,5014,1467475200
名侦探柯南 绀碧之棺,4787,1590076800
元素猎人,4693,1246636800
新网球王子 OVA,4546,1334851200
间谍过家家 中配版,43622,1666368000
奥特银河格斗 命运的冲突（中配）,42532,1659628800
刀剑神域 Extra Edition,4239,1388419200
特利迦奥特曼 泽塔篇（中配）,42120,1656691200
如果她的旗帜被折断了,4201,1396713600
約會大作戰 第二季 （僅限港澳台地區）,4187,1397145600
少女前线,40246,1641571200
鲁邦三世：血之刻印 永远的Mermaid,3953,1322755200
开挂药师的奇幻世界悠闲生活,38954,1626192000
理科生坠入情网，故尝试证明。 中配版,38878,1626278400
泰迦奥特曼,38422,1617120000
赛罗奥特曼 英雄传（中配）,38409,1617120000
圣女魔力无所不能,38236,1618934400
小猪佩奇 第四季 英文版,37598,1609344000
小猪佩奇 第一季,37587,1609344000
黑色残骸,3551,1459958400
番剧茶会,3540,1459958400
宇宙航海王 ABYSS OF HYPERSPACE -亚空的深渊-：剧场版,3536,1392998400
加速世界 OVA2 加速的顶点,3488,1359561600
加速世界 OVA1 银翼的觉醒,3487,1347465600
心灵侦探八云,3484,1286035200
兔龟 女高网球部外传,3457,1460390400
鬼斩,3454,1459958400
突击莉莉 BOUQUET,34413,1601568000
生日乐园,34023,1594569600
百慕大三角~多彩田园曲~,33329,1547222400
柯鲁布克罗/ Coluboccoro,33166,1457884800
背骑少女,3278,1231603200
青之六号,3274,909244800
石膏男孩,3100,1452182400
绯弹的亚里亚,2993,1302710400
猎龙飞船,29359,1578499200
Fate/Grand Order - 絕對魔獸戰線巴比倫尼亞 -（僅限台灣地區）,28685,1570291200
偶像梦幻祭,27997,1562428800
古城荆棘王,27812,1272643200
终结的炽天使 名古屋决战篇,2760,1444406400
生肖奇缘 (2019)（僅限港澳地區）,26960,1554480000
revisions,26286,1547049600
新天线宝宝,26183,1446998400
偶像大师 SideM Mini,25623,1539014400
魔偶马戏团,25615,1539100800
美男高校地球防卫部 HAPPY KISS！,23866,1523203200
信长之枪,223,1388851200
弹珠警察,2221,918316800
刀使巫女,21750,1515081600
pop子和pipi美的日常,21719,1515254400
梦幻妖子,2152,956160000
Fate/EXTRA Last Encore,21464,1517068800
双恋,1937,1096992000
机巧魔神,1765,1238601600
罪恶王冠 SP,1589,1318435200
永不消失的彩虹,1423,1161532800
逮捕令 第二季,1341,986572800
新勇者莱汀,1323,1172851200
破天荒游戏,1266,1199376000
仰望天空的少女瞳中的世界,1117,1231776000
迷宫塔 ～乌鲁克之盾～,1100,1207238400
STARRY☆SKY,954,1293033600
幕末Rock,9,1404230400
神样DOLLS,898,1309795200
怪物弹珠 第二季 后篇,6500,1507305600
新妹魔王的契約者 BURST（僅限港澳台）,6288,1444320000
花牌情缘,616,1317657600
笑面推销员NEW,5951,1491148800
漫研部～Surgical Friends～,5868,1483372800
精灵宝可梦 剧场版16：神速的盖诺赛克特 超梦觉醒,5744,1373644800
神装少女小缠,5552,1475510400
魂狩,5213,986313600
网球王子剧场版 二人的武士,5121,1106928000
东之伊甸II -Paradise Lost,5106,1268409600
加速世界 Infinite Burst,5076,1469203200
屁屁吾郎,5066,1467475200
KY系JC小空气,506,1375632000
OZMAFIA!!,5039,1467734400
Rewrite,5020,1467475200
年老的鳄鱼,4900,1154707200
超能力少女兰,4799,1213977600
祝福的钟声,4642,1278000000
新网球王子,4625,1325606400
精灵宝可梦 剧场版14 黑：比克提尼与黑英雄 捷克罗姆,4477,1310745600
精灵宝可梦 剧场版14 白：比克提尼与白英雄 雷希拉姆,4475,1310745600
温泉巡礼,4312,1354032000
法外制裁者 OAD,4301,1355673600
乔瓦尼之岛,4236,1392998400
狼少女与黑王子,4162,1412438400
RPG不动产,41558,1649174400
见面5秒开始战斗,38935,1626105600
蔚蓝反射 澪,38239,1617984000
關於我轉生變成史萊姆這檔事 第二季（僅限台灣地區）,37796,1609776000
SHUFFLE! MEMORIES,3770,1168099200
双星之阴阳师,3462,1459872000
泰坦尼亚,3358,1223481600
放學後堤防日誌（僅限台灣地區）,33094,1586188800
格萊普尼爾（僅限港澳台地區）,32990,1586016000
刀劍神域 Alicization War of Underworld（僅限台灣地區）,28687,1570291200
炎炎消防隊（僅限港澳台地區）,28059,1562342400
天狼 Sirius the Jaeger,24620,1531324800
Caligula 卡里古拉,23818,1523116800
献给某飞行员的恋歌,233,1610467200
攻壳机动队ARISE ALTERNATIVE ARCHITECTURE,1568,1428163200
亚尔斯兰战记,1551,1428163200
魔法少女奈叶ViVid,1538,1427990400
少年好莱坞,1495,1598889600
机神咆吼,1473,1147881600
HEROMAN,1026,1270051200
快盗天使TWIN ANGEL,906,1309708800
魔力家族,767,1341072000
笨蛋的悲剧人生,679,1369065600
初音岛II,658,1191168000
时间飞船24 逆袭的三恶人,6477,1507305600
动画同好会,6441,1507392000
18if 梦境异闻录,6319,1499356800
新妹魔王的契約者（僅限港澳台）,6286,1420560000
梦王国与沉睡的100王子 短篇动画,6008,1490371200
无畏魔女,5562,1475596800
问答魔法学院,5460,1221148800
ONE～辉之季节～,5294,997372800
记忆沉睡的孩子 奔向天空的摇篮,5263,1470412800
DAYS,5063,1467475200
心靈代碼 QUALIDEA CODE（僅限港澳台地區）,5052,1468080000
时间旅行少女,5049,1467993600
Ragnastrike Angels,4762,1459526400
高达Reconguista in G,4267,1412179200
四色战记 / RWBY 第五季,41602,1650038400
四色战记 / RWBY 第四季,41439,1648224000
骸骨骑士大人奇幻世界冒险中,41422,1651075200
鲁邦三世：微风公主 ~ 被隐藏的空中都市,3956,1384444800
偶像大师 灰姑娘女孩 第二季 OVA,3788,1437062400
轉生成蜘蛛又怎樣！（僅限港澳台地區）,37810,1610035200
小猪佩奇 第六季 英文版,37600,1609344000
2.43清阴高中男子排球社,36285,1610035200
学战都市Asterisk 第二季,3464,1459612800
炎炎消防隊 貳之章（僅限港澳台地區）,33898,1593792000
魔法律事务所 第二季,33809,1594051200
圣诞老人公司 ～圣诞节的秘密～,32996,1584547200
食戟之靈 神之皿（僅限港澳台地區）,28636,1570809600
遊戲王：次元的黑暗面（僅限港澳台地區）,28077,1461340800
对魔导学园35试验小队,2724,1444147200
轮回的拉格朗日 第二季,2679,1341072000
轮回的拉格朗日,2678,1325952000
Four of a Kind 四牌士,23881,1522598400
宝可梦 太阳&月亮（中配）,23795,1479312000
飙速宅男 GLORY LINE,21781,1515427200
凉风,1843,1120579200
很帅很可爱宣言,1757,1288886400
战国无双,1658,1420905600
终结的炽天使,1555,1428076800
魔法老师涅吉!?,1421,1159891200
暗夜魔法使,1346,1191254400
Sends of Destruction,1233,1215360000
苍天航路,1140,1239033600
战场上的女武神,1127,1238774400
光明之心 ～幸福的面包～,797,1334160000
Classica Loid 第二季,6454,1507305600
花牌情缘 第二季,617,1357833600
精灵宝可梦XY&Z,5692,1446048000
ViVid Strike!,5514,1475337600
古斯柯布多力传记,4451,1341590400
小加速世界,4447,1343145600
名侦探柯南 异次元的狙击手,4198,1590076800
银河奥特曼S（中配）,41037,1643558400
奥特银河格斗 巨大阴谋（中配）,41029,1643558400
尸者的帝国,4098,1443715200
RAIL WARS!-日本国有铁道公安队-,4078,1404316800
命运-冠位指定 冠位时间神殿所罗门,40520,1642521600
小猪佩奇 第四季,37591,1609344000
熊熊勇闯异世界,34410,1602000000
球詠（僅限港澳台地区）,33109,1585670400
果然我的青春戀愛喜劇搞錯了。完（僅限港澳台地區）,33084,1594310400
简单易懂的现代魔法,3129,1247241600
被狙击的学园,2804,1352476800
机动战士高达AGE,27729,1318089600
最终试验鲸鱼,27499,1187971200
我的妹妹不可能那么可爱 第二季,2661,1365177600
W'Z,26301,1546704000
三丽鸥男子,21674,1515168000
热风海陆BUSHIROAD,1653,1388419200
Happiness!,1426,1159977600
武装机甲,1221,1222963200
黑神,1102,1231344000
最终流放-银翼之法姆-,876,1317916800
BRAVE10 真田十勇士,825,1325865600
扩张少女系三重奏,6069,1491926400
时钟机关之星,6000,1491494400
异次元觉醒,5696,1456761600
浪客剑心 （中配）,5412,821203200
弹丸论破3 -绝望篇-,5057,1468512000
热诚传说X,5022,1467475200
永远之久远,4472,1310745600
驯兽师被逐出队伍后邂逅最强少女,43144,1666454400
银河奥特曼S剧场版 决战！奥特10勇士！！,41943,1654012800
小猪佩奇 第八季,39214,1628179200
现实主义勇者的王国再建记,38952,1625328000
热风海陆bushiroad SP,3841,1388419200
破刃之剑,3807,1396713600
偶像大师 灰姑娘女孩 第一季 OVA,3787,1420732800
少女们向荒野进发 OVA,3780,1458835200
小猪佩奇 第七季,37594,1609344000
小猪佩奇 第六季,37593,1609344000
小猪佩奇 第五季,37592,1609344000
苍之骑士团,36283,1609948800
新樱花大战,32908,1585843200
君吻Pure Rouge,2996,1191600000
Peeping Life,2872,1443801600
我不是說了能力要平均值嗎？（僅限港澳台地區）,28712,1570377600
歌舞伎町夏洛克（僅限港澳台地區）,28679,1570809600
神田川JET GIRLS（僅限台灣地區）,28632,1570550400
戰×戀（僅限港澳台地區）,28545,1570204800
学战都市Asterisk,2722,1443801600
战国BASARA Judge End,1592,1404489600
宝石宠物 Kira☆Deko!（第四季）,125,1333814400
URAHARA,6474,1507046400
战刻夜想曲,6449,1506960000
海天使的灯火,6335,1499788800
覆面系 NOISE,5981,1491840000
Hand Shakers,5797,1483977600
Fate/Grand Order ‐First Order‐,5747,1483113600
超级马力欧兄弟 拯救桃子公主大作战！,5569,504892800
星梦手记,5486,1475424000
特例措置团体斯特拉女子学院高等科C3部,548,1372867200
苍色骑士,5382,1207324800
攻壳机动队ARISE,5180,1371830400
Ange Vierge,5053,1468080000
核爆默示录,485,1380643200
测不准的阿波连同学 中配版,42321,1658419200
ULTRAMAN 机动奥特曼 第二季（中配）,41547,1649952000
处刑少女的生存之道,41506,1648828800
只要你说你爱我 OAD,3800,1374595200
小猪佩奇 第五季 英文版,37599,1609344000
小猪佩奇 第三季,37590,1609344000
小猪佩奇 第二季,37589,1609257600
装甲娘战机,36291,1609948800
剧偶像,36289,1609776000
我立于百万生命之上,34433,1601568000
提亚拉之泪,3224,1238601600
喜歡本大爺的竟然就妳一個？（僅限台灣地區）,28695,1570032000
COP CRAFT（僅限台灣地區）,28069,1562601600
重来吧，魔王大人！,28004,1562169600
BEM,27992,1563120000
温泉幼精箱根酱,2729,1443888000
法兰雀丝卡,26532,1404576000
雨色可可side G,26294,1546963200
刀剑神域 Alicization,25510,1538841600
美妙☆频道,23841,1523116800
橘子酱男孩,2324,763488000
推理之绊,2070,1033401600
忘却的旋律,1900,1081180800
星界死者之书,1287,1175529600
偶像大师 XENOGLOSSIA,1278,1175529600
苍色骑士（中文）,1250,1207324800
漫研部~妄想突变~,8,1404748800
Upotte!!,793,1333728000
绯色的欠片 第二季,743,1348934400
精灵宝可梦 剧场版15：酋雷姆VS圣剑士 凯路迪欧,6413,1342195200
热诚传说 第二季,5789,1483804800
智龙迷城X,5025,1467561600
伽利略少女,475,1381334400
理科生坠入情网，故尝试证明。 第二季 中配版,42994,1662393600
笨蛋男友,4083,1444924800
创之界限,39487,1636819200
龙之界点,3361,1294588800
富豪刑警 Balance:UNLIMITED（僅限港澳台地區）,33083,1586448000
梦幻之星online2,3097,1452096000
梦幻之星 神谕篇,28639,1570377600
我，不是说了能力要平均值么！,28544,1570377600
OVERLORD（僅限港澳台地區）,28182,1436198400
實況主的逃脫遊戲【直播中】（僅限台灣地區）,28067,1562428800
绯弹的亚里亚 AA,2764,1444060800
熊猫拍拍 应援团篇,27053,1425312000
恶魔战线,23846,1523030400
真月谭月姬,1983,1065628800
神枪少女 -IL TEATRINO-,1265,1199635200
海物语,1144,1245772800
分形世界,953,1294848000
"Wake Up, Girls! 新章",6442,1507564800
快盗天使 BREAK,5955,1491494400
CHAOS;CHILD,5802,1484150400
弹丸论破3 -未来篇-,5056,1468166400
亚尔斯兰战记 风尘乱舞,5021,1467561600
幕末替身传说,42290,1657814400
汪汪队立大功 第一季,41619,1649952000
通灵王,38353,1617811200
彼得·格里爾的賢者時間（僅限港澳台地區）,33869,1594396800
昨日之歌（僅限台灣地區）,33085,1586016000
碧蓝航线,28516,1570032000
猎兽神兵,28005,1561910400
侦探小队KZ事件簿,2738,1444147200
叛逆性百万亚瑟王,25720,1540396800
机动战士高达 暮光的阿克西斯 红色残影,25234,1498147200
刀使巫女（中配）,24181,1525276800
人机续篇,1852,1104854400
吸血鬼福尔摩斯,1557,1427990400
青空下的约定,1279,1175529600
迷宫塔 ～乌鲁克之剑～,1101,1231344000
公主恋人！,1083,1246723200
食梦者玛利,865,1294243200
战斗女子高校,6306,1499011200
偶像选举,5787,1483804800
吸血鬼仆人,5032,1467648000
式守同学不只可爱而已,41416,1651334400
我被逐出队伍后过上慢生活,39461,1633449600
我立于百万生命之上（第二季）,38949,1625846400
東京復仇者（僅限港澳台地區）,38433,1618070400
百武装战记,3463,1459785600
你与我最后的战场，亦或是世界起始的圣战,34404,1602000000
月歌。THE ANIMATION2,33863,1602000000
高校之神（僅限港澳台地區）,33857,1594051200
B-PROJECT～绝顶＊Emotion～,26277,1547222400
Tokyo Guru: re (Part 2)（僅限港澳台地區）,25727,1539014400
魔法禁书目录 第三季,25617,1538668800
雨色可可,1550,1428163200
阴守忍者,1399,1136563200
钢铁三国志,1309,1175616000
剑灵,111,1396454400
钢壳都市雷吉欧斯,1092,1231516800
魔法少女育成计划,5506,1475337600
银发的阿基多,4953,1136563200
ULTRAMAN 机动奥特曼 第二季,41511,1649952000
罗布奥特曼（中配）,38421,1617120000
黑狐/BLACK FOX,38113,1614268800
转生成蜘蛛又怎样！,36167,1610035200
別冊 奧林匹克之環（僅限台灣地區）,33238,1587312000
花牌情缘 第三季,28584,1571760000
牙狼 -红莲之月-,2774,1444320000
Dance with Devils,2746,1444147200
约会大作战 第三季,26308,1547136000
VENUS PROJECT -CLIMAX-,2599,1436630400
音乐少女,24632,1530979200
梦王国与沉睡的100王子,24619,1530720000
兽王星,1460,1144857600
弁魔士塞西尔,4232,1389456000
AIR 剧场版,3783,1107532800
好比是最终迷宫前的少年到新手村生活一般的故事,36191,1609689600
浪客剑心 星霜篇,3579,1008691200
YU-NO 在這世界盡頭詠唱愛的少女（僅限港澳台地區）,27728,1554134400
交响诗篇 AO,791,1334160000
青鬼 THE ANIMATION,5929,1486742400
TRICKSTER,5542,1475510400
惑星公主蜥蜴骑士,42106,1660233600
泰迦奥特曼（中配）,38423,1617120000
新干线变形机器人 辛卡利欧Z / 进化利恩 极,38246,1653580800
生肖奇缘 第二季（僅限台灣地區）,33097,1586188800
聆听者 / LISTENERS,32904,1585929600
少女们向荒野进发,3119,1452096000
魔王大人、RETRY！（僅限港澳台地區）,28050,1562169600
展开骑士,128,1396713600
Room Mate,5959,1491926400
捷德奥特曼剧场版 连接吧！心愿！！,41952,1654012800
魔法纪录 魔法少女小圆外传 第二季,38950,1630166400
浪客剑心 新京都篇,3584,1332259200
