tags,pub_date,long_com,short_com,cv,staff,intro,media_id
"['战斗', '魔法', '架空', '冒险']",1996年7月25日,长评,短评 ( 20 ),"莉娜·因巴斯：林原惠美,高里·卡布列夫：松本保典,杰路刚帝士·克雷依威斯：绿川光,加梅莉亚·威尔·迪斯拉·赛伦：铃木真仁,梅菲尔·那鲁斯·莱塔：冬马由美","脚本：やまざきかずお,导演：わたなべひろし,人物设定：吉松孝博,分镜构图：福田道生,原作：あらいずみるい、神坂一,演出：まついひとゆき,分镜：わたなべひろし,美术监督：加藤浩,动画制作：J.C.STAFF",故事中的世界是以中世纪欧洲为基本架构，除了人类以外还有龙、精灵以及哥布林的存在，是典型的托尔金系统中的奇幻世界。神与魔不断地纷争，神为了保卫世界而战；魔为了争取长杖毁灭世界而战。赤眼魔王和赤龙神为了各自的目的而战。赤龙神将赤眼魔王击败，并将它分为七部份。为了防范魔族的行动，他化为四个分身固守着四方。,3904
['少儿'],2020年3月1日,长评,短评 ( 3 ),"巴塔,杰茜","编剧：David Roberts,导演：Joey Lee",《巴塔说第二季》由英国Calm Island公司制作并发行。每集分为三个部分：跟唱，跟跳和儿歌。不同的形式带给小朋友不一样的体验，动静皆宜。看动画，学英语，娱乐中开启英语启蒙之路。,28234398
['少儿'],2020年3月1日,长评 ( 1 ),短评 ( 10 ),"巴塔,杰茜","编剧：David Roberts,导演：Joey Lee",《巴塔木自然拼读儿歌》由英国Calm Island公司制作并发行。时下最流行的英语自然拼读启蒙教学，培养孩子对英语的兴趣，掌握纯正的英语发音。,28234397
['少儿'],2020年3月1日,长评,短评 ( 10 ),"巴塔,杰茜","编剧：David Roberts,导演：Joey Lee",《巴塔木流行儿歌第三季》由英国Calm Island公司制作并发行。色彩鲜艳的画面，明朗欢快的节奏，流行儿歌一下就能抓住小朋友的注意力。听歌看动画的同时磨耳朵，练语感。,28234396
['少儿'],2020年3月1日,长评,短评 ( 5 ),"巴塔,杰茜","编剧：David Roberts,导演：Joey Lee",《巴塔木故事》由英国Calm Island公司制作并发行。巴塔木故事是全新的巴塔木英语启蒙系列，由高质量的3D动画故事和可爱的2D课后单词巩固两部分组成。跳脱出枯燥的书本，充满想象力和创造力的故事内容让宝贝爱上英语。,28234395
"['布袋戏', '奇幻', '战斗']",2018年10月1日,相关视频,0,"凛雪鸦：鸟海浩辅,殇不患：诹访部顺一,浪巫谣：西川贵教,娄震戒：石田彰,七杀天凌：悠木碧,啸狂狷：新垣樽助,聆牙：小西克幸,蝎璎珞：高垣彩阳,谛空：石田彰,丹翡：中原麻衣,卷残云：铃村健一,刑亥：大原沙耶香","编剧：虚渊玄（原案、剧本、总监修）,摄影：霹雳国际多媒体股份有限公司,配乐：泽野弘之,发行：大霹雳国际整合营销（中国台湾）、Aniplex（日本）,角色设计：Nitroplus（三杜シノヴ（Shinovu Mimori）/源觉/Niθ/なまにくATK（Namaniku ATK））,武器设计：霹雳国际多媒体股份有限公司,造型顾问：GOOD SMILE COMPANY,音响监督：岩浪美和,出品：Thunderbolt Fantasy Project",带着容易引起灾难的危险秘宝“魔剑目录”，居无定所的流浪剑士，殇不患。从祖国西幽离开辗转来到了东离之地后，好不容易获得了一时安宁的他，不料被仇敌“祸世螟蝗”得知这个消息，再次陷入危机之中。从遥远的西幽不断接揰而来的异能、异形的刺客们。就在殇不患面对这样的困境之中，身穿红莲之衣谜一般的吟游诗人就此现身────,28234366
"['奇幻', '战斗', '冒险']",2001年8月18日,长评,短评 ( 10 ),"孙悟空：保志総一朗,玄奘三藏：関俊彦,沙悟净：平田広明,猪八戒：石田彰","脚本：隅沢克之,导演：伊達勇登,人物设定：森山雄治,原作：峰倉かずや,色彩设计：川見拓也,演出：熊谷雅晃、むらた雅彦,分镜：むらた雅彦,音乐：千住明",三藏一行在路上无意中救了一个被怪鸟追赶的少女朋兰，被邀请到她主人的家里留宿。而追着三藏他们而来的红孩儿等人却被攻击，而不能再前进。当晚，陆续发生很多奇怪的事情，从红色的月亮出现开始，先是悟净差点被八戒杀死，之后三藏又把悟空带到了和水帘洞相似的地方，并把他拴了起来……而在宅子深处的一个黑暗的大屋内，宅子的主人正在叠着一个个橘色的纸飞机……这是峰仓和也的系列漫画作品『最游记』，2001年的剧场版动画。同年10月出版了由向坂冰绪所著小说版。,3854
"['热血', '奇幻', '冒险']",2002年9月19日,长评,短评 ( 7 ),"孙悟空：保志総一朗,玄奘三藏：関俊彦,沙悟净：平田広明,猪八戒：石田彰","脚本：大和屋暁,导演：伊達勇登,原作：峰倉かずや,分镜：熊谷雅晃、京田知己、岡嶋国敏、むらた雅彦、小坂春女、山崎たかし","天地混乱的时代，人类与妖怪共同和平地居住在这片大地上，这个地方，就叫作""桃源乡""，是文明与信仰的发源地。现在，这个世界正在发生可怕的异变，妖怪们因为牛魔王复活试验产生出的负面波动而狂暴起来，向人类发动袭击。桃源乡面临着重大的危机。于是，玄奘三藏受命与孙悟空、猪八戒、沙悟净三人一起前往天竺国，去阻止这个试验，将妖怪的善良本性唤回，解救桃源乡的人们。",3853
"['热血', '科幻', '战斗']",2007年1月1日,长评,短评 ( 23 ),"宫藤芳佳：福圓美里,佩琳·克洛斯特曼：沢城みゆき,明娜·迪特琳德·威尔克：田中理恵,莉涅特·毕晓普：名塚佳織,坂本美緒：千葉紗子","导演：杉島邦久,色彩指定：甲斐けいこ,原画：阿部望、奥野浩行,原作：島田フミカネ,人物原案：島田フミカネ,系列构成：杉島邦久,演出：杉島邦久,分镜：杉島邦久",有一个和我们所生存的的地方非常相似，充满了魔力的世界在那里，到处都是战乱和灾荒魔力，那是出现年幼的少女身上，随着年龄的增加渐渐消失的谜一般的力量拥有那种力量的少女们不需要手就能移动东西，使之漂浮空中，还可以借由魔力生成领域来保护别人被称为魔女的她们，受人尊敬，予人畏惧。但是那小小的力量终究无法安定下来魔女从来不会走上历史的舞台，她们只会侍奉在当权者的左右，生存在阴影之中然后到了18世纪，人类迎来了魔力的大革命借由蒸汽机关对魔力进行增幅，使之成为全新的动力来源，人类的发展完成了跳跃性的一步。魔女们成了各...,3846
['日常'],2004年6月25日,长评,短评 ( 3 ),"鳴風 みなも：倖月美和,月代 彩：Rita,藤宮 望：岡田純子,丘野 ひなた：笠井律子,藤宮 わかば：あおきさやか","原作： minori,人物原案： 結城辰也,发售日： 2004年6月25日,开始： 2004年6月25日,结束： 2004年12月22日",返回家乡学校的丘野真和他的妹妹日向、成绩很好的同学橘勤、儿时的玩伴紫光院霞——朋友们一起，共同开始度过普通而快乐的学校生活。一天放学后，在学校散步的真，耳边传来囗琴的声音，为何是这么令人怀念的音色呢？在日落后的屋顶上，真和一名少女相会了。在那里向真微笑的是离开多年熟识的幼年朋友－－鸣风美奈裳。以不可思议的城市为舞台，他们的故事，现在将正式开始了。,3831
"['热血', '科幻']",1988年10月7日,长评,短评 ( 16 ),高屋法子：日高のり子,0,"21世纪人类开始开发宇宙。但是宇宙生物群(通称宇宙怪兽, STMC)，一种以恒星作载体繁殖的生物来袭，使人类文明受到重大威胁。为了对抗宇宙怪兽，机械人兵器和宇宙战舰持续开发中，由地球上的机械人训练学校找出优胜的驾驶员控制。2015年，在人类史上第一次和宇宙怪兽接触后，故事的女主角高屋法子进入了机械人训练学校接受训练，驾驶人类对抗宇宙怪兽最强武器Gunbuster，开始了她守护地球使命的故事。",3829
"['漫画改', '奇幻', '日常']",敬请,相关视频,0,"艾米丽可：篠原侑,凯特：鬼头明里,露易斯、卢：佐仓绫音,约翰、肖恩：酒井广大,帕特里克、瑞奇：川岛零士,雪莉、拉姆：下地紫野,爱德华：羽多野涉","监督：大桥一辉,系列构成：大野敏哉,角色设计：日下部智津子,美术设定：前田美月,美术监修：加藤浩,美术监督：坂上裕文、后藤千寻,道具设计：吉田优子,色彩设计：漆户幸子,摄影监督：小畑芳树,2D WORKS：久保田彩,3D监督：宫地克明,编辑：新居和弘,音乐：末广健一郎,音响监督：小泉纪介,音响制作：HALF H·P STUDIO,制作：CloverWorks",这个洋馆里有一个秘密——伫立在悬崖边上的巨大洋馆「影宅」中模仿着贵族们生活着的，没有脸的一族人「影子」。以及作为影子的“脸”而存在并侍奉他们的「活人偶」。某一日，“影子”的少女凯特的住处，有一位“活人偶”来访。“影子”与“人偶”的不可思议的日常生活就此开始。,28233941
"['科幻', '架空', '励志', '机战']",敬请,相关视频,0,"辛耶·诺赞：千叶翔也,芙拉蒂蕾娜·米利杰：长谷川育美,莱登·修迦：山下诚一郎,赛欧特·利迦：藤原夏海,安琪·艾玛：早见沙织,可蕾娜·库克米拉：铃代纱弓,凯耶·谷家：白石晴香,戴亚·伊尔玛：石谷春贵,悠人·基茨：山下大辉,九条·尼克：村田太志,路易·奇诺：植木慎英,智世·奥森：小野将梦,托马·索比：福原克己,托赞·萨沙：坂泰斗,莱卡·琳：石上静香,米库里·凯洛：贯井柚佳,麦娜·亚托米卡：风间万裕子,亨丽埃塔·潘洛斯：杉山里穗,杰洛姆·卡尔修达尔：三上哲,雷夫‧阿尔德雷希多：楠大典","原作：安里アサト／插画：しらび／机械设计：I-IV（KADOKAWA/电击文库刊）,监督：石井俊匡,系列构成：大野敏哉,角色设计、总作画监督：川上哲也,美术监督：野村正信、堀越由美,背景：美峰,色彩设计：安部渚,CG监督：吉田裕行,CG制作：白组,摄影监督：冈崎正春,编辑：三岛章纪,音响监督：明田川仁,音乐：泽野弘之、山本康太,制作：A-1 Pictures",为了应对吉亚迪所开发出的完全独立无人战斗兵器“军团”的入侵，其邻国圣格诺利亚共和国开发了无人战斗兵器毁灭之力。但是，无人战斗机只是空有名号，实际是没有被认可为”人“的人们——86——驾驶，被当作道具来使用。由”86“所组成的部队“先锋战队”的队长少年・辛耶，在只能等待着死亡的令人绝望的战场上为了某个目的而战斗着。在那里，共和国军队的精英・蕾娜就任了新任指挥管制官。她小时候有着被86所救助过的经历，因此想把被作为“人形猪”而遭到轻视的他们作为正常人类来对待。只不过是为了战斗而被作为道具使用的少年以及被寄予了...,28233940
"['漫画改', '推理', '智斗']",2021年3月5日,相关视频,0,"江户川柯南：高山南,赤井秀一：池田秀一,世良真纯：日高法子,羽田秀吉：森川智之,玛丽：田中敦子","原作：青山刚昌,脚本：宫下隼一,音乐：大野克夫,制作：TMS Entertainment",真实身份谜团重重、每个人都有着复杂背景的危险一家——赤井家族。在来叶崖假死的FBI探员赤井秀一，《名侦探柯南 绯色的不在证明》以他为中心展开，揭开了赤井秀一、世良真纯、羽田秀吉、玛丽等人的个性，以及他们几人之间的关系。故事的高潮则在讲述赤井秀一华丽复活的“绯色”系列。在某个事件中，赤井秀一的宿敌、代号为波本的安室透从FBI那打听到了“线索”。之后，安室透便深入调查赤井秀一与冲矢昴的关系。在经过了一系列的高智商攻防战后，赤井秀一的回归给所有人带来了冲击。而在这一连串的“不在场证明剧”的真相背后，都有着柯南的身...,28233853
"['搞笑', '校园', '日常']",2009年4月15日,长评,短评 ( 16 ),"蕾贝卡·宫本：斎藤千和,一条：野中藍,片桐姫子：折笠富美子,桃濑久留美：植田佳奈,鈴木沙也加：阪田佳代,橘玲：雪野五月,上原都：堀江由衣","原作：氷川へきる,监督：新房昭之,脚本：高山カツヒコ,分镜：大田和寛,演出：大田和寛,作画监督：大田和寛,原画：阿部厳一朗,音乐：羽岡佳,音响监督：亀山俊樹,动画制作：ガンジス、SHAFT",随「不可思议的教室」DVDBOX发售新增的新作OVA。,3816
"['奇幻', '冒险']",2016年5月14日,长评,短评 ( 8 ),"辛巴达：村中知,莎娜：田边桃子,阿里：永泽菜教,纳吉布：宫泽正,拉扎克：鹿贺丈史,加利普：石田彰,达尔：青山让,拉提法：药师丸博子","导演：堂山卓见,总编剧：川崎裕之,故事原案：《一千零一夜》,动画制作：NIPPON ANIMATION",天降公主！辛巴达的奇妙冒险就此开始。水面奔驰的骏马、会移动的岛屿、不可思议之门、魔法一族的秘密……当一切谜题解开，等待辛巴达的又会是什么呢？,28233833
