title,episodes,mark,score,is_finish,series_follow,follows,coins,likes,danmus,views,area,count,season_type,season_id,media_id,link
精灵宝可梦 剧场版2：幻之宝可梦 洛奇亚爆诞,全1话,会员专享,9.4,1,616729,75148,2142,3755,22176,1319598,日本,368,1,5757,5757,https://www.bilibili.com/bangumi/play/ss5757?theme=movie
不愉快的怪物庵,全13话,,9.4,1,1101455,802985,30048,64693,271077,13948967,日本,3512,1,5678,8061448,https://www.bilibili.com/bangumi/play/ss5678
约会大作战 万由里裁决,全1话,,9.4,1,6144825,812094,94712,60696,653750,16993553,日本,7268,1,5630,5630,https://www.bilibili.com/bangumi/play/ss5630?theme=movie
重装甲少女组,全13话,,9.4,1,7890,7890,346,487,1957,122039,日本,115,1,5616,5616,https://www.bilibili.com/bangumi/play/ss5616
OVERLORD OAD,全1话,,9.4,1,10083796,281951,24725,31725,39936,15577744,日本,2854,1,5584,5584,https://www.bilibili.com/bangumi/play/ss5584
天使之卵,全1话,,9.4,1,114824,114824,4791,7499,16643,849997,日本,584,1,5582,5582,https://www.bilibili.com/bangumi/play/ss5582
忍者少女千鸟,全26话,会员专享,9.4,1,256938,190932,13291,4488,26253,7838412,日本,590,1,5549,5549,https://www.bilibili.com/bangumi/play/ss5549
学园帅哥,全12话,独家,9.4,1,333556,333556,17646,65315,108536,8785380,日本,3788,1,5543,5543,https://www.bilibili.com/bangumi/play/ss5543
斯特拉的魔法,全12话,,9.4,1,315247,312886,21930,22184,95131,3763179,日本,1444,1,5540,5540,https://www.bilibili.com/bangumi/play/ss5540
WWW.迷糊餐厅,全13话,,9.4,1,779541,779541,70245,66329,232513,17431376,日本,3891,1,5507,5507,https://www.bilibili.com/bangumi/play/ss5507
喵阿楞,全26话,出品,9.4,1,68045,68045,5233,4177,15525,6722076,日本,163,1,5504,5504,https://www.bilibili.com/bangumi/play/ss5504
高校星歌剧 OVA,全2话,,9.4,1,332586,30084,1478,1361,10227,631957,日本,263,1,5469,5469,https://www.bilibili.com/bangumi/play/ss5469
托尔与洛基：血亲,全4话,,9.4,1,21952,21952,104,65,231,215686,美国,217,1,5448,5448,https://www.bilibili.com/bangumi/play/ss5448
神秘岛,全40话,,9.4,1,14542,14542,688,1065,1721,272129,加拿大,114,1,5418,5418,https://www.bilibili.com/bangumi/play/ss5418
我的长腿叔叔,全40话,,9.4,1,39555,39555,1094,2023,16978,687760,日本,180,1,5397,5397,https://www.bilibili.com/bangumi/play/ss5397
心跳回忆,全2话,,9.4,1,177381,18812,626,924,1951,329541,日本,116,1,5358,5358,https://www.bilibili.com/bangumi/play/ss5358
大都会,全1话,,9.4,1,87516,87516,4189,4514,5724,620120,日本,762,1,5311,5311,https://www.bilibili.com/bangumi/play/ss5311?theme=movie
猫神八百万 SP,全7话,,9.4,1,487863,52735,1162,1494,4280,523925,日本,181,1,5269,5269,https://www.bilibili.com/bangumi/play/ss5269
公主候补生佑希,全26话,,9.4,1,21671,21671,325,194,4293,198826,日本,145,1,5228,5228,https://www.bilibili.com/bangumi/play/ss5228
弱酸性百万亚瑟王,全48话,,9.4,1,40060,40060,5090,1279,9417,4109967,日本,203,1,5206,5206,https://www.bilibili.com/bangumi/play/ss5206
名侦探柯南 银翼的魔术师,全1话,会员专享,9.4,1,6018201,192936,18631,36222,115575,7085161,日本,2544,1,5142,28228949,https://www.bilibili.com/bangumi/play/ss5142?theme=movie
蒸汽男孩,全1话,,9.4,1,164609,164609,10017,16089,17519,1252312,日本,1211,1,5137,5137,https://www.bilibili.com/bangumi/play/ss5137?theme=movie
名侦探柯南 水平线上的阴谋,全1话,会员专享,9.4,1,6018200,175696,16662,33769,94628,6694970,日本,2561,1,5085,28228950,https://www.bilibili.com/bangumi/play/ss5085?theme=movie
食戟之灵 贰之皿,全13话,会员专享,9.4,1,3746575,2261040,248674,81852,1866491,96932999,日本,8099,1,5017,5017,https://www.bilibili.com/bangumi/play/ss5017
强殖装甲凯普,全26话,,9.4,1,73346,73346,2697,6146,17593,1880870,日本,507,1,5007,5007,https://www.bilibili.com/bangumi/play/ss5007
灼眼的夏娜炭,全15话,,9.4,1,1519280,115594,4508,4013,39942,1765086,日本,639,1,4949,4949,https://www.bilibili.com/bangumi/play/ss4949
爆丸 粤语版,全52话,,9.4,1,24924,20209,2670,2813,10507,1194265,日本,149,1,4790,4790,https://www.bilibili.com/bangumi/play/ss4790
罗密欧与朱丽叶,全24话,,9.4,1,91426,91426,1345,3493,10626,734882,日本,340,1,4779,4779,https://www.bilibili.com/bangumi/play/ss4779
神奇宝贝不可思议的迷宫 时之探险队・暗之探险队,全1话,,9.4,1,33500,33500,809,1759,6904,1138921,日本,130,1,4773,4773,https://www.bilibili.com/bangumi/play/ss4773
名侦探柯南 漆黑的追踪者,全1话,会员专享,9.4,1,6018201,170009,14151,31033,109571,6454631,日本,2029,1,4724,28228955,https://www.bilibili.com/bangumi/play/ss4724?theme=movie
.hack//世界的彼方,全1话,,9.4,1,28209,28209,510,612,1126,86050,日本,147,1,4620,4620,https://www.bilibili.com/bangumi/play/ss4620?theme=movie
流★星LENS,全1话,,9.4,1,58263,58263,1170,2644,5546,714229,日本,164,1,4603,4603,https://www.bilibili.com/bangumi/play/ss4603
Blossom,全1话,,9.4,1,19759,19759,649,588,502,127131,日本,151,1,4584,4584,https://www.bilibili.com/bangumi/play/ss4584?theme=movie
魔神凯撒SKL,全3话,,9.4,1,18186,18186,547,1250,3136,332653,日本,135,1,4542,4542,https://www.bilibili.com/bangumi/play/ss4542
拜托了 爱因兹贝伦咨询室,全7话,,9.4,1,4589821,230540,12788,19732,56738,7072605,日本,1697,1,4471,4471,https://www.bilibili.com/bangumi/play/ss4471
翠星之加尔刚蒂亚,全13话,,9.4,1,370706,359848,10797,20376,132941,6366170,日本,2019,1,445,445,https://www.bilibili.com/bangumi/play/ss445
伏 铁炮娘的捕物帐,全1话,,9.4,1,127777,127777,5515,5512,3054,639252,日本,791,1,4303,4303,https://www.bilibili.com/bangumi/play/ss4303?theme=movie
猫和老鼠喜剧秀（1980）,全15话,会员专享,9.4,1,3191976,2894626,772,3691,385,916911,美国,113,1,42922,28339474,https://www.bilibili.com/bangumi/play/ss42922
「鬼灭之刃」交响音乐会～鬼灭之奏～,更新至下,独家,9.4,1,14967408,33010,7965,28141,2741,2834353,日本,355,1,41601,28237310,https://www.bilibili.com/bangumi/play/ss41601
奥特银河格斗 新生代英雄,全13话,会员专享,9.4,1,159307,37853,2547,36355,7429,3339537,日本,602,1,41038,28236744,https://www.bilibili.com/bangumi/play/ss41038
小怪兽成长日记 蹒跚学步 第二季,全26话,,9.4,1,6657,4008,280,4790,331,396368,日本,107,1,41034,28236740,https://www.bilibili.com/bangumi/play/ss41034
奥特银河格斗 巨大阴谋,全10话,会员专享,9.4,1,159307,89600,8896,69707,31949,7315119,日本,1309,1,41028,28236734,https://www.bilibili.com/bangumi/play/ss41028
潜行吧！奈亚子 Remember My Love,全12话,,9.4,1,927940,578059,8906,14884,13797,7488893,日本,636,1,408,408,https://www.bilibili.com/bangumi/play/ss408
干物妹！小埋 粤配版,更新至第12话,会员专享,9.4,0,7619114,26095,3721,50496,5465,1513902,日本,457,1,40753,28236459,https://www.bilibili.com/bangumi/play/ss40753
笑对阴天,全12话,,9.4,1,339737,286075,6328,10964,58294,2751857,日本,1084,1,4060,4060,https://www.bilibili.com/bangumi/play/ss4060
指名！,全24话,独家,9.4,1,404549,404549,20407,148157,27365,7528367,日本,1723,1,40264,28235968,https://www.bilibili.com/bangumi/play/ss40264
无口的森田小姐 OAD,全2话,,9.4,1,81625,8215,287,325,615,85764,日本,144,1,4002,4002,https://www.bilibili.com/bangumi/play/ss4002
魔神英雄传 永恒传说,全3话,,9.4,1,70486,33613,554,1449,1928,689831,日本,128,1,4001,4001,https://www.bilibili.com/bangumi/play/ss4001
银河英雄传说 新战争的序曲,全1话,,9.4,1,541028,17943,2239,3038,11288,1407359,日本,190,1,3993,3993,https://www.bilibili.com/bangumi/play/ss3993?theme=movie
新猫和老鼠 第二季,更新至第26话,会员专享,9.4,0,3191976,107545,8055,45164,10963,6980823,美国,574,1,39873,28235567,https://www.bilibili.com/bangumi/play/ss39873
舞-乙HiME,全26话,,9.4,1,86882,20687,1252,1462,18778,625358,日本,279,1,3972,3972,https://www.bilibili.com/bangumi/play/ss3972
本田小狼与我,全12话,会员专享,9.4,1,70580,70580,5838,18800,12355,830810,日本,946,1,39575,28235269,https://www.bilibili.com/bangumi/play/ss39575
鲁邦三世：通往恶魔岛,全1话,会员专享,9.4,1,986819,22554,664,5665,1284,258756,日本,113,1,3949,3949,https://www.bilibili.com/bangumi/play/ss3949
男孩遇见女孩,全12话,独家,9.4,1,492784,492784,12576,123548,7412,5442436,日本,2659,1,39483,28235175,https://www.bilibili.com/bangumi/play/ss39483
鲁邦三世：1美元的战争,全1话,会员专享,9.4,1,986819,15584,470,4212,956,128382,日本,107,1,3948,3948,https://www.bilibili.com/bangumi/play/ss3948
鲁邦三世 第六季,全24话,会员专享,9.4,1,986819,835988,38435,188065,29710,8394191,日本,2343,1,39468,28235160,https://www.bilibili.com/bangumi/play/ss39468
烧窑的话也要马克杯 第二季,全12话,会员专享,9.4,1,475549,446471,3441,48698,3237,966492,日本,481,1,39453,28235145,https://www.bilibili.com/bangumi/play/ss39453
鲁邦三世：俄罗斯之恋,全1话,会员专享,9.4,1,986819,28558,779,5851,1127,297622,日本,102,1,3934,3934,https://www.bilibili.com/bangumi/play/ss3934
鲁邦三世：DEAD OR ALIVE,全1话,,9.4,1,986819,30183,1917,3105,1349,819846,日本,169,1,3932,3932,https://www.bilibili.com/bangumi/play/ss3932?theme=movie
交响诗篇 超进化2,2018-11-10上映,会员专享,9.4,1,302213,21338,1199,6328,1553,363856,日本,217,2,39096,28234788,https://www.bilibili.com/bangumi/play/ss39096?theme=movie
哆啦A梦 新大雄的大魔境~扁扁与5人之探险队,全1话,,9.4,1,1926854,66763,5392,12783,37035,2452473,日本,555,1,3901,3901,https://www.bilibili.com/bangumi/play/ss3901?theme=movie
工作细胞 第二季（中配版）,全8话,独家,9.4,1,9619789,371840,11180,80995,39442,6491315,日本,770,1,38994,28234686,https://www.bilibili.com/bangumi/play/ss38994
哆啦A梦 大雄与奇迹之岛～动物历险记～,全1话,,9.4,1,1926854,56579,3719,8678,18932,1510224,日本,348,1,3893,3893,https://www.bilibili.com/bangumi/play/ss3893?theme=movie
哆啦A梦 大雄的人鱼大海战,全1话,,9.4,1,1926854,62569,4148,10132,24707,1668338,日本,515,1,3883,3883,https://www.bilibili.com/bangumi/play/ss3883?theme=movie
哆啦A梦 大雄与机器人王国,全1话,,9.4,1,1926854,41797,1670,4551,5454,817685,日本,244,1,3866,3866,https://www.bilibili.com/bangumi/play/ss3866?theme=movie
哆啦A梦 大雄和长翅膀的勇士们,全1话,,9.4,1,1926854,48837,2147,6613,7002,1116008,日本,281,1,3865,3865,https://www.bilibili.com/bangumi/play/ss3865?theme=movie
玉响～more aggressive～ OVA,全1话,,9.4,1,171128,21263,607,433,1287,92787,日本,154,1,3849,3849,https://www.bilibili.com/bangumi/play/ss3849
强袭魔女:胜利之箭行动,全3话,,9.4,1,428335,76490,1619,2300,13206,1053114,日本,258,1,3844,3844,https://www.bilibili.com/bangumi/play/ss3844
戴拿奥特曼（中配）,全51话,会员专享,9.4,1,2296553,699968,29981,138114,107619,15355185,日本,3951,1,38401,28234085,https://www.bilibili.com/bangumi/play/ss38401
头文字D Legend1 -觉醒-,全1话,会员专享,9.4,1,784417,103146,1066,2822,3336,428721,日本,424,1,3838,3838,https://www.bilibili.com/bangumi/play/ss3838?theme=movie
薄樱鬼 第一章 京都乱舞,全1话,,9.4,1,462623,48001,1231,1078,18963,531440,日本,184,1,3833,3833,https://www.bilibili.com/bangumi/play/ss3833?theme=movie
龙先生，想要买个家,全12话,独家,9.4,1,1569741,1569740,118044,508677,196302,33293611,日本,12590,1,38237,28233919,https://www.bilibili.com/bangumi/play/ss38237
机器人少女Z+,全6话,,9.4,1,54553,11356,883,1776,6354,642590,日本,132,1,3802,3802,https://www.bilibili.com/bangumi/play/ss3802
零之使魔～三美姬的轮舞～OVA,全1话,,9.4,1,1602427,217507,1724,842,8140,1993908,日本,849,1,3790,3790,https://www.bilibili.com/bangumi/play/ss3790
小猪佩奇 第一季 英文版,全52话,,9.4,1,386654,291654,27964,115125,60994,39054124,英国,1787,1,37595,28233272,https://www.bilibili.com/bangumi/play/ss37595
校园迷糊大王 二学期,全26话,,9.4,1,289621,59069,8898,10954,95672,2972660,日本,1703,1,3750,3750,https://www.bilibili.com/bangumi/play/ss3750
美少年侦探团,全12话,独家,9.4,1,460926,460926,22855,136459,38806,5672424,日本,3121,1,36364,28232007,https://www.bilibili.com/bangumi/play/ss36364
世界魔女出发！,全12话,独家,9.4,1,428335,391993,7564,65599,4588,2669515,日本,568,1,36288,28231931,https://www.bilibili.com/bangumi/play/ss36288
文学少女 剧场版,全1话,,9.4,1,180007,50506,3341,2130,4697,375910,日本,545,1,3575,73292,https://www.bilibili.com/bangumi/play/ss3575?theme=movie
莉露莉露妖精莉露～妖精之门～,全59话,,9.4,1,40619,28492,1740,2416,15702,2008414,日本,106,1,3574,3574,https://www.bilibili.com/bangumi/play/ss3574
翠星之加尔刚蒂亚～遥远的巡回航路～,全2话,,9.4,1,370706,42180,1922,2419,9456,790579,日本,438,1,3568,3568,https://www.bilibili.com/bangumi/play/ss3568
超时空要塞 Flash Back OVA,全1话,,9.4,1,146551,18472,625,742,1025,299187,日本,163,1,3558,3558,https://www.bilibili.com/bangumi/play/ss3558
美妙天堂 第三季,全51话,会员专享,9.4,1,181667,94698,8510,18331,74475,6283555,日本,535,1,3532,3532,https://www.bilibili.com/bangumi/play/ss3532
影鳄 承,全13话,独家,9.4,1,309535,194076,10073,10802,89946,6091380,日本,676,1,3499,3499,https://www.bilibili.com/bangumi/play/ss3499
棺姬嘉依卡 OVA,全1话,,9.4,1,364650,136862,1950,4691,7812,842283,日本,349,1,3485,3485,https://www.bilibili.com/bangumi/play/ss3485
"黑塔利亚 剧场版 银幕HETALIA Axis Powers Paint it, White",全1话,,9.4,1,1227994,175828,10688,19404,213477,2198486,日本,1401,1,3480,3480,https://www.bilibili.com/bangumi/play/ss3480?theme=movie
Concrete Revolutio 超人幻想 第二季,全12话,,9.4,1,602991,213956,14569,7913,73806,3974818,日本,1913,1,3465,3465,https://www.bilibili.com/bangumi/play/ss3465
在下坂本，有何贵干？,全13话,独家,9.4,1,5999492,5891068,723266,574015,3250355,214694135,日本,40820,1,3450,3450,https://www.bilibili.com/bangumi/play/ss3450
黑子的篮球 第2期 OVA,全1话,会员专享,9.4,1,1361386,98217,2839,3158,29103,2226342,日本,443,1,3443,3443,https://www.bilibili.com/bangumi/play/ss3443
光之战记－ZUERST－,全12话,会员专享,9.4,1,343898,343898,16357,71169,19223,3629043,日本,2964,1,34417,28229886,https://www.bilibili.com/bangumi/play/ss34417
无能力者娜娜,全13话,会员专享,9.4,1,2031850,2031850,330212,730960,346260,44601609,日本,90368,1,34416,28229885,https://www.bilibili.com/bangumi/play/ss34416
A3!满开剧团 秋组&冬组篇,全12话,独家,9.4,1,316323,270860,7399,50830,13492,1234273,日本,588,1,34400,28229867,https://www.bilibili.com/bangumi/play/ss34400
OVERLORD SP,全8话,,9.4,1,10083796,592456,38224,77746,51295,48434464,日本,4540,1,3428,3428,https://www.bilibili.com/bangumi/play/ss3428
干物妹！小埋 OVA,全2话,,9.4,1,7619114,788236,71900,47850,363471,21194519,日本,4035,1,3421,3421,https://www.bilibili.com/bangumi/play/ss3421
宇崎学妹想要玩！,全12话,独家,9.4,1,2467862,2467862,436324,601954,1050995,69286487,日本,36216,1,33800,28229231,https://www.bilibili.com/bangumi/play/ss33800
列比乌斯/Levius,全12话,限时免费,9.4,1,263211,263210,10357,30066,12037,2987795,日本,1340,1,33597,28229026,https://www.bilibili.com/bangumi/play/ss33597
青之文学,全12话,,9.4,1,271371,271371,5940,4242,42948,2139762,日本,1034,1,3341,3341,https://www.bilibili.com/bangumi/play/ss3341
怪盗基德（中配）,全12话,,9.4,1,1047138,81088,7174,29327,25527,4578148,日本,453,1,33395,28228792,https://www.bilibili.com/bangumi/play/ss33395
昨日之歌,全12话,,9.4,1,982387,982387,160887,166908,404156,18863033,日本,24598,1,33006,28228394,https://www.bilibili.com/bangumi/play/ss33006
宝可梦 我们的故事,全1话,会员专享,9.4,1,616729,66959,5593,15529,16068,1754036,日本,686,1,32935,28228298,https://www.bilibili.com/bangumi/play/ss32935
火球,全13话,,9.4,1,28997,20011,434,589,1474,298281,日本,173,1,3232,3232,https://www.bilibili.com/bangumi/play/ss3232
大图书馆的牧羊人,全12话,,9.4,1,643550,643549,42500,33661,388367,13979951,日本,3086,1,323,323,https://www.bilibili.com/bangumi/play/ss323
神不在的星期天,全13话,,9.4,1,649279,649278,23299,30686,236018,6922258,日本,3295,1,3145,3145,https://www.bilibili.com/bangumi/play/ss3145
房东青春期！,全12话,出品,9.4,1,720541,720541,33138,59303,110881,19918701,日本,2993,1,3116,3116,https://www.bilibili.com/bangumi/play/ss3116
无头骑士异闻录×2 结,全12话,,9.4,1,2078772,518489,44408,23624,411854,11737562,日本,3663,1,3101,3101,https://www.bilibili.com/bangumi/play/ss3101
英国恋物语艾玛,全12话,,9.4,1,68396,63322,1850,2024,33460,1059817,日本,236,1,2998,2998,https://www.bilibili.com/bangumi/play/ss2998
BLACK CAT,全24话,,9.4,1,228096,227723,5319,12247,12958,1948983,日本,1102,1,2980,2980,https://www.bilibili.com/bangumi/play/ss2980
地缚少年花子君,全12话,会员专享,9.4,1,3740818,3740817,515247,437589,1691611,73836039,日本,73230,1,29342,28224120,https://www.bilibili.com/bangumi/play/ss29342
A3!满开剧团,全12话,独家,9.4,1,316322,224056,15097,41364,41660,3282765,日本,1590,1,29307,28224077,https://www.bilibili.com/bangumi/play/ss29307
侦探歌剧 少女福尔摩斯 OVA,全2话,,9.4,1,138576,26177,356,1035,1618,231433,日本,104,1,2921,2921,https://www.bilibili.com/bangumi/play/ss2921
狼雨,全30话,会员专享,9.4,1,195841,195702,8300,12863,47872,2161315,日本,602,1,2913,2913,https://www.bilibili.com/bangumi/play/ss2913
四娘物语,全2话,,9.4,1,75233,75233,2627,2060,11655,362705,日本,489,1,2906,2906,https://www.bilibili.com/bangumi/play/ss2906
浦岛坂田船的日常,全12话,会员专享,9.4,1,69930,69930,3649,18620,2745,793176,日本,690,1,28629,28222740,https://www.bilibili.com/bangumi/play/ss28629
美妙射击部,全12话,会员专享,9.4,1,216114,216114,15741,29682,33392,2714245,日本,2444,1,28621,28222731,https://www.bilibili.com/bangumi/play/ss28621
高达创形者 再起,全13话,独家,9.4,1,631099,381860,31440,65521,135699,19000979,日本,8511,1,28593,28222691,https://www.bilibili.com/bangumi/play/ss28593
浪漫追星社,全15话,,9.4,1,21260,20500,688,1476,3494,137098,日本,227,1,2849,2849,https://www.bilibili.com/bangumi/play/ss2849
女神异闻录3 剧场版 #1 Spring of Birth,全1话,会员专享,9.4,1,269011,215991,7050,6472,39131,3034973,日本,617,1,2845,2845,https://www.bilibili.com/bangumi/play/ss2845?theme=movie
