title,episodes,mark,score,is_finish,series_follow,follows,coins,likes,danmus,views,area,count,season_type,season_id,media_id,link
星界的战旗 星界的战旗III,全1话,,,1,17285,3628,744,706,10159,524696,日本,0,1,2166,2166,https://www.bilibili.com/bangumi/play/ss2166
星界的战旗TV版 星界的战旗II,全10话,,,1,17285,3504,744,706,10159,524696,日本,0,1,2165,2165,https://www.bilibili.com/bangumi/play/ss2165
星界的战旗 TV版 星界的战旗I,全13话,,,1,17285,6293,744,706,10159,524696,日本,0,1,2164,2164,https://www.bilibili.com/bangumi/play/ss2164
X战警：进化,全13话,,,1,26896,26896,578,1464,10690,2515089,美国,0,1,2160,2160,https://www.bilibili.com/bangumi/play/ss2160
DOUBLE CIRCLE,全4话,,,1,22587,22587,51,37,4600,260271,日本,0,1,216,216,https://www.bilibili.com/bangumi/play/ss216
魔神坛斗士 辉煌帝传说,全4话,,,1,95605,18882,269,1073,3148,407896,日本,0,1,21565,10912,https://www.bilibili.com/bangumi/play/ss21565
无敌王,全22话,,,1,3185,3185,55,173,180,97895,日本,0,1,2156,2156,https://www.bilibili.com/bangumi/play/ss2156
百变之星 崭新之翼 EXTRA STAGE 不笑的公主,全1话,,,1,51187,10876,1273,1414,14342,865350,日本,0,1,21473,8832,https://www.bilibili.com/bangumi/play/ss21473
激斗战车（粤语）,全68话,,,1,11415,7179,313,622,9881,602765,日本,0,1,2120,2120,https://www.bilibili.com/bangumi/play/ss2120
辣妹当家,全52话,,,1,21440,21440,368,906,4105,423035,日本,0,1,2096,2096,https://www.bilibili.com/bangumi/play/ss2096
战斗陀螺 剧场版,全1话,,,1,33586,3178,65,147,283,95398,日本,0,1,2090,2090,https://www.bilibili.com/bangumi/play/ss2090?theme=movie
战斗陀螺 第二季,全51话,,,1,33586,9012,179,370,3063,623461,日本,0,1,2089,2089,https://www.bilibili.com/bangumi/play/ss2089
DI GI CHARAT Nyo,全50话,,,1,38003,9376,139,224,688,88862,日本,0,1,2087,2087,https://www.bilibili.com/bangumi/play/ss2087
Di Gi Charat Panyo Panyo,全48话,,,1,38003,5682,114,185,529,68131,日本,0,1,2086,2086,https://www.bilibili.com/bangumi/play/ss2086
天使特警2,全24话,,,1,61828,26990,1580,1946,1414,308164,日本,0,1,2060,2060,https://www.bilibili.com/bangumi/play/ss2060
钢琴恋曲,全10话,,,1,7465,7465,103,182,925,91200,日本,0,1,2058,2058,https://www.bilibili.com/bangumi/play/ss2058
喷嚏大魔怪,全52话,,,1,18239,18239,7624,6195,1329,179285,日本,0,1,20554,8272,https://www.bilibili.com/bangumi/play/ss20554
东京地下城,全26话,,,1,23155,23155,157,323,1548,240923,日本,0,1,2035,2035,https://www.bilibili.com/bangumi/play/ss2035
铁胆火车侠 第二季,全52话,,,1,59691,15174,232,466,2244,460230,日本,0,1,2032,2032,https://www.bilibili.com/bangumi/play/ss2032
野狼前锋,全52话,,,1,7601,7601,223,362,3804,513285,日本,0,1,2027,2027,https://www.bilibili.com/bangumi/play/ss2027
神魂合体GODANNAR！！,全13话,,,1,12373,11073,206,463,5734,300796,日本,0,1,1993,1993,https://www.bilibili.com/bangumi/play/ss1993
四圣兽 光阴叙事诗天使谭,全13话,,,1,38748,29599,226,3841,907,290113,日本,0,1,1977,1977,https://www.bilibili.com/bangumi/play/ss1977
四圣兽 ～几千个昼与夜篇～,全2话,,,1,38748,7871,32,51,2839,113656,日本,0,1,1976,1976,https://www.bilibili.com/bangumi/play/ss1976
四圣兽 ～圣兽降临篇～,全6话,,,1,38748,15917,91,2864,246,125984,日本,0,1,1975,1975,https://www.bilibili.com/bangumi/play/ss1975
骇客时空 黄昏的腕轮传说,全12话,,,1,20054,20054,627,639,1624,174917,日本,0,1,1959,1959,https://www.bilibili.com/bangumi/play/ss1959
铁人28号 白昼之残月,全1话,,,1,25142,4485,95,1297,71,63317,日本,0,1,1954,1954,https://www.bilibili.com/bangumi/play/ss1954?theme=movie
铁人28号 2004版,全26话,,,1,25142,8831,354,2069,1561,191770,日本,0,1,1953,1953,https://www.bilibili.com/bangumi/play/ss1953
超电动机器人 铁人28号FX,全47话,,,1,25142,3690,46,252,138,129568,日本,0,1,1952,1952,https://www.bilibili.com/bangumi/play/ss1952
太阳的使者 铁人28号,全51话,,,1,25142,11189,61,283,203,145608,日本,0,1,1951,1951,https://www.bilibili.com/bangumi/play/ss1951
铁人28号,全50话,,,1,25142,6864,114,395,943,200436,日本,0,1,1950,1950,https://www.bilibili.com/bangumi/play/ss1950
银河天使Z,全18话,,,1,19796,5137,96,117,1339,74819,日本,0,1,1943,1943,https://www.bilibili.com/bangumi/play/ss1943
银河天使,全26话,,,1,19796,17062,188,262,2463,212317,日本,0,1,1942,1942,https://www.bilibili.com/bangumi/play/ss1942
驰风！赛艇王 V,全25话,,,1,8391,9422,1521,915,430,132374,日本,0,1,1919,13293448,https://www.bilibili.com/bangumi/play/ss1919
驰风！赛艇王,全25话,,,1,11727,3614,1803,1035,801,128186,日本,0,1,1918,8981283,https://www.bilibili.com/bangumi/play/ss1918
御伽草子,全26话,,,1,27929,27929,359,447,8422,236748,日本,0,1,1895,1895,https://www.bilibili.com/bangumi/play/ss1895
风-心之呼吸-,全16话,,,1,20013,18094,253,295,2907,260910,日本,0,1,1891,1891,https://www.bilibili.com/bangumi/play/ss1891
奇幻旅程,全26话,,,1,10737,10737,187,188,3047,102423,日本,0,1,1889,1889,https://www.bilibili.com/bangumi/play/ss1889
遥远时空中 紫阳花物语,全2话,,,1,102481,13454,56,208,736,172985,日本,0,1,1883,1883,https://www.bilibili.com/bangumi/play/ss1883
吟游默示录 wieder,全13话,,,1,83595,30874,680,1993,1052,219800,日本,0,1,1879,1879,https://www.bilibili.com/bangumi/play/ss1879
王牌鉴定人,全37话,,,1,13740,13740,157,152,862,142338,日本,0,1,1851,1851,https://www.bilibili.com/bangumi/play/ss1851
出云战记,全12话,,,1,25577,25577,178,353,2422,266521,日本,0,1,1849,1849,https://www.bilibili.com/bangumi/play/ss1849
快乐七人组,全13话,,,1,6796,6796,100,116,743,73329,日本,0,1,1845,1845,https://www.bilibili.com/bangumi/play/ss1845
机动新撰组 萌之剑,全13话,,9.0,1,38676,38676,491,3245,938,351150,日本,0,1,1841,1841,https://www.bilibili.com/bangumi/play/ss1841
太空堡垒 第三季,全25话,,,1,50981,11746,2323,1034,2699,449627,美国,0,1,1807,1807,https://www.bilibili.com/bangumi/play/ss1807
太空堡垒 第二季,全24话,,,1,50981,10139,1777,1042,2867,357890,美国,0,1,1806,1806,https://www.bilibili.com/bangumi/play/ss1806
虽然是玻璃假面 2013版,全17话,,,1,44664,4428,177,207,3558,327225,日本,0,1,1764,1764,https://www.bilibili.com/bangumi/play/ss1764
究极KERORO 奇迹的时空岛,全1话,,,1,9760,9760,44,12,1513,82168,日本,0,1,1751,1751,https://www.bilibili.com/bangumi/play/ss1751
变形金刚 领袖之证（日版）,全52话,,,1,212199,7383,204,1204,5053,642989,美国,0,1,1725,1725,https://www.bilibili.com/bangumi/play/ss1725
变形金刚 领袖之证 第二季（美版）,全8话,,,1,212199,19634,357,1229,2797,872456,美国,0,1,1724,1724,https://www.bilibili.com/bangumi/play/ss1724
PUNKISS！2次元,全24话,,,1,10652,10652,300,193,7566,388471,日本,0,1,1698,1698,https://www.bilibili.com/bangumi/play/ss1698
罗德岛战记 享用罗德岛战记,全13话,,,1,218560,12950,182,594,1299,550533,日本,0,1,164,164,https://www.bilibili.com/bangumi/play/ss164
魔法少女砂沙美,全26话,,,1,134078,28947,149,314,1417,254832,日本,0,1,1615,1615,https://www.bilibili.com/bangumi/play/ss1615
黏黏糊糊!!角质君 第2期,全13话,,,1,20458,6870,76,45,3089,284679,日本,0,1,1572,1572,https://www.bilibili.com/bangumi/play/ss1572
黏黏糊糊！！角质君,全25话,,,1,20458,18866,523,232,15646,1525913,日本,0,1,1571,1571,https://www.bilibili.com/bangumi/play/ss1571
Doamaiger D,全13话,,,1,3288,3288,686,835,201,74315,日本,0,1,1506,129612,https://www.bilibili.com/bangumi/play/ss1506
少年好莱坞 第二季,全13话,限时免费,,1,30705,6724,322,3054,507,134739,日本,0,1,1496,28229393,https://www.bilibili.com/bangumi/play/ss1496
战国无双SP 真田之章,全1话,,,1,47835,12279,289,537,1625,133366,日本,0,1,1494,1494,https://www.bilibili.com/bangumi/play/ss1494
怪医美女RAY,全13话,,,1,20881,20881,225,302,4719,257750,日本,0,1,1482,1482,https://www.bilibili.com/bangumi/play/ss1482
格斗美神·武龙,全25话,,,1,6615,6615,66,208,475,107432,日本,0,1,1478,1478,https://www.bilibili.com/bangumi/play/ss1478
玻璃舰队,全26话,,,1,11915,11915,81,296,774,163512,日本,0,1,1469,1469,https://www.bilibili.com/bangumi/play/ss1469
莉莉和青蛙和弟弟,全1话,,,1,6830,6830,51,70,470,44202,日本,0,1,1444,1444,https://www.bilibili.com/bangumi/play/ss1444
恋之魔法波波糖,全13话,,,1,24797,24797,295,835,2767,415121,日本,0,1,1442,1442,https://www.bilibili.com/bangumi/play/ss1442
无罪的维纳斯,全12话,,,1,36585,36585,260,272,5604,307505,日本,0,1,1437,1437,https://www.bilibili.com/bangumi/play/ss1437
银色的奥林西斯,全12话,,,1,15627,15627,96,177,1449,193397,日本,0,1,1430,1430,https://www.bilibili.com/bangumi/play/ss1430
月桂树的王子们,全13话,,,1,43657,43657,163,394,5437,507179,日本,0,1,1427,1427,https://www.bilibili.com/bangumi/play/ss1427
天保异闻妖奇士,全25话,,,1,20151,17586,94,5,3054,128331,日本,0,1,1417,1417,https://www.bilibili.com/bangumi/play/ss1417
键姬物语 永久爱丽丝轮舞曲,全13话,,,1,42896,42896,264,347,2968,327959,日本,0,1,1401,1401,https://www.bilibili.com/bangumi/play/ss1401
零秒出手,全13话,,,1,18038,16416,308,648,4989,640032,日本,0,1,1373,1373,https://www.bilibili.com/bangumi/play/ss1373
铁子之旅,全13话,,,1,1783,1783,31,47,261,29394,日本,0,1,1358,1358,https://www.bilibili.com/bangumi/play/ss1358
向日葵！ 第二季,全13话,,,1,23498,7973,73,79,750,83363,日本,0,1,1326,1326,https://www.bilibili.com/bangumi/play/ss1326
向日葵！ 第一季,全13话,,,1,23498,20577,176,202,2362,208153,日本,0,1,1325,1325,https://www.bilibili.com/bangumi/play/ss1325
神圣十月,全26话,,,1,45858,45858,287,669,2495,408060,日本,0,1,1321,1321,https://www.bilibili.com/bangumi/play/ss1321
银河铁道物语,全26话,,,1,24816,18683,439,1735,1879,169962,日本,0,1,1312,1312,https://www.bilibili.com/bangumi/play/ss1312
机神大战巨型方程式,全26话,,,1,11455,11455,166,201,1703,187572,日本,0,1,1277,1277,https://www.bilibili.com/bangumi/play/ss1277
全力兔子,全52话,,,1,6963,6963,75,98,652,79234,日本,0,1,1269,1269,https://www.bilibili.com/bangumi/play/ss1269
星之海的爱玛丽,全3话,,,1,7190,7190,69,12,808,29023,日本,0,1,1260,1260,https://www.bilibili.com/bangumi/play/ss1260
RD潜脑调查室,全26话,,,1,12582,12582,179,36,4217,139471,日本,0,1,1248,1248,https://www.bilibili.com/bangumi/play/ss1248
野良耳,全12话,,,1,7394,3312,74,65,1866,103787,日本,0,1,1229,1229,https://www.bilibili.com/bangumi/play/ss1229
冬季恋歌,全26话,,,1,22676,22676,192,377,2669,294845,日本,0,1,1171,1171,https://www.bilibili.com/bangumi/play/ss1171
川之光,全1话,,,1,22828,22828,537,1395,2144,289517,日本,0,1,1143,1143,https://www.bilibili.com/bangumi/play/ss1143
毒蛇信条,全12话,,,1,16958,16958,121,306,2251,181291,日本,0,1,1099,1099,https://www.bilibili.com/bangumi/play/ss1099
面包咪咪,全5话,,,1,6497,6497,40,86,153,72557,日本,0,1,1007,1007,https://www.bilibili.com/bangumi/play/ss1007
一期一会~你的话语~,全13话,,,1,11588,11588,148,133,867,80409,日本,0,1,1006,1006,https://www.bilibili.com/bangumi/play/ss1006
