title,episodes,mark,score,is_finish,follows,coins,likes,danmus,views(million),views,area,count,season_id,long_com,short_com,production,乙女,偶像,催泪,冒险,剧情,动作,动画,励志,历史,原创,喜剧,声控,奇幻,小说改,少儿,少女,恋爱,恐怖,惊悚,战斗,推理,搞笑,无,日常,时泪,智斗,机战,架空,校园,歌舞,治愈,泡面,游戏改,漫画改,热血,爱情,特摄,社团,神魔,科幻,穿越,美食,职场,萌系,萝莉,运动,音乐,魔法,year,month,day,season
轻音少女 剧场版,1,独家,9.9,1,744228,202947,114711,250024,5.1,5104787,日本,71815,1175,118,24666,京都动画,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2011,12,3,4
轻音少女 第二季,27,独家,9.9,1,1260679,434741,426159,1832285,47.26,47255391,日本,67890,1173,200,20321,京都动画,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2010,4,6,2
轻音少女 第一季,14,独家,9.9,1,2656481,438331,435534,1724234,49.16,49162920,日本,81844,1172,185,27329,京都动画,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2009,4,2,2
名侦探柯南（中配）,1119,会员专享,9.8,0,1486430,700111,2614658,13284966,716.39,716391039,日本,33469,33415,37,6819,无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1996,1,8,1
夏日重现,25,独家,9.8,1,3999820,1136991,2660346,1131064,179.26,179264171,日本,71801,41417,257,22134,OLM,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,4,14,2
名侦探柯南,1119,会员专享,9.8,0,4366015,1246025,3606978,310923491,716.58,716584953,日本,89268,33378,250,21720,无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1996,1,8,1
犬夜叉,167,免费,9.8,1,2494047,391164,793310,8535720,296.06,296063505,日本,50915,28324,187,15145,无,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2000,10,16,4
蜡笔小新 第二季（中文）,873,会员专享,9.8,1,727615,166594,518972,2485574,282.27,282270236,日本,11226,6262,26,2447,无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1992,4,13,2
蜡笔小新 第一季（中文）,480,会员专享,9.8,1,1132193,165245,449026,1855015,185.72,185716752,日本,12272,6260,31,2657,无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1992,4,13,2
路人超能100(灵能百分百),12,会员专享,9.8,1,3569359,282113,299901,1401649,118.44,118439490,日本,33932,5058,75,9622,BONES,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,7,12,3
JOJO的奇妙冒险 石之海,24,独家,9.8,0,7718452,1111151,2518913,1095229,195.64,195643531,日本,86578,39431,111,22636,david production,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,9,1,3
奇幻世界舅舅,6,独家,9.8,0,1327821,127177,519500,108403,31.35,31353660,日本,7836,42105,19,1846,Atelier Pontdarc,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2022,7,6,3
中二病也要谈恋爱！,13,独家,9.8,1,5089757,848359,1122921,908409,66.06,66064791,日本,43518,4340,173,11528,京都动画,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,10,3,4
JOJO的奇妙冒险 不灭钻石,39,独家,9.8,1,3148556,613885,1070145,8420996,234.25,234246078,日本,103930,5398,227,25940,david production,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,3,31,1
JOJO的奇妙冒险 黄金之风,39,独家,9.8,1,4968561,1703049,2230412,4545755,494.55,494546725,日本,259634,25681,972,85409,david production,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,10,6,4
pop子和pipi美的日常 第二季,6,独家,9.8,0,2248275,40289,185017,58368,8.37,8373149,日本,5254,43158,17,2233,无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,10,1,4
海绵宝宝,161,免费,9.8,1,710775,146962,455510,131234,59.12,59124297,美国,12304,41012,12,3482,无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,7,17,3
JOJO的奇妙冒险,26,独家,9.8,1,5749671,595395,1080100,5183511,202.95,202949150,日本,87731,4334,160,21285,david production,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,10,5,4
堀与宫村,13,独家,9.8,1,7246574,3762936,5096765,2527145,234.77,234767001,日本,156144,36198,314,49650,无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,1,9,1
米奇妙妙屋 第1季 中文配音,26,会员专享,9.8,1,103191,14863,53756,39724,15.09,15093947,美国,1038,41920,1,470,无,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006,5,5,2
青之芦苇,10,会员抢先,9.8,0,145164,17169,61199,12326,3.14,3140164,日本,1900,41575,11,643,Production I.G,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2022,4,9,2
JOJO的奇妙冒险 星尘远征军,24,独家,9.8,1,4573803,505385,902977,4863576,165.79,165789469,日本,75195,4185,89,15946,david production,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,4,4,2
齐木楠雄的灾难 第二季,24,会员专享,9.8,1,2466198,373634,513890,1370463,133.02,133021566,日本,44728,21469,101,12430,"J.C.STAFF,EGG FIRM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,1,17,1
哆啦A梦 第一季,142,会员专享,9.8,1,1230652,36444,100423,109920,21.93,21928707,日本,4723,32777,5,1318,无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2005,4,15,2
蜡笔小新 第六季（中文）,156,会员专享,9.8,1,644571,84514,172914,1080964,95.9,95901114,日本,6828,6295,15,1535,无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,3,9,1
紫罗兰永恒花园,14,独家,9.8,1,8108925,2179455,1756965,3472453,174.05,174048775,日本,228097,21542,1775,85872,京都动画,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2018,1,11,1
蜡笔小新 第三季（中文）,156,会员专享,9.8,1,358299,38292,114309,483535,64.14,64143159,日本,2852,6264,1,573,无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,1,1,1
鬼灭之刃 无限列车篇,7,独家,9.8,1,13072299,1100917,2053594,846378,165.77,165771951,日本,50626,39444,80,9529,ufotable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,10,10,4
青春猪头少年不会梦到兔女郎学姐,13,会员专享,9.8,1,7775426,2331602,1389758,4199321,216.29,216294724,日本,159311,25733,757,50273,CloverWorks,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,10,4,4
全职猎人,92,免费,9.8,1,1196484,75102,101178,1006827,63.79,63793199,日本,13813,877,87,4154,京都动画,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,10,16,4
冰菓,22,独家,9.8,1,7544004,781012,816099,6901661,146.8,146798649,日本,76249,3398,524,16554,京都动画,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,4,22,2
呆萌酷男孩,5,会员专享,9.8,0,187110,7223,29533,4033,1.3,1295583,日本,678,43156,2,256,Studio Pierrot,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,10,10,4
小马宝莉 第五季 (中配）,26,免费,9.8,1,141589,22377,115534,197698,35.11,35113325,美国,1284,27733,1,317,无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,4,4,2
四月是你的谎言,22,会员专享,9.8,1,5725239,1353048,973666,4855281,176.46,176456294,日本,75766,1699,480,23453,A1 Pictures,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2014,10,9,4
蜡笔小新 第五季（中文）,156,会员专享,9.8,1,335353,50183,105242,589351,54.5,54502278,日本,2988,6268,3,596,无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,1,1,1
我的青春恋爱物语果然有问题。续,13,免费,9.8,1,3467000,1022512,665457,3615545,154.93,154925061,日本,52759,1540,269,12941,ZEXCS,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,4,2,2
天降之物Final 我永远的鸟笼,1,免费,9.8,1,593318,55021,42872,65627,6.34,6341349,日本,7703,973,39,2736,旭Production,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,6,25,2
会长是女仆大人！,26,免费,9.8,1,2762727,334161,375877,2124747,82.36,82364558,日本,28736,969,79,9512,无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,4,2,2
Angel Beats!,13,免费,9.8,1,2619607,243585,254195,877886,26.7,26703631,日本,35294,959,244,11597,无,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,4,2,2
恶魔奶爸,60,会员专享,9.8,1,984550,72930,189894,131664,27.71,27709643,日本,8416,952,16,2718,Studio Pierrot,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2011,1,9,1
白兔糖 特典,4,免费,9.8,1,88342,7785,8228,10589,0.99,986247,日本,1424,894,5,369,Production I.G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,7,8,3
白兔糖,11,免费,9.8,1,607220,46929,42039,212204,6.85,6845291,日本,7634,893,56,2487,Production I.G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,7,7,3
好想告诉你 第一季,25,免费,9.8,1,1082361,52110,43613,864849,20.86,20857324,日本,6701,857,29,2006,无,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,10,6,4
笨蛋，测验，召唤兽2,13,免费,9.8,1,826542,103504,57829,292795,19.34,19341874,日本,11949,843,41,3248,SILVER LINK,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,7,7,3
一起一起这里那里,13,免费,9.8,1,1519133,108182,139697,379427,19.01,19007056,日本,12942,782,26,4222,AIC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2012,4,5,2
黑执事,24,会员专享,9.8,1,2028127,110918,189634,2347774,39.56,39557620,日本,14461,75,77,4257,无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008,10,2,4
食梦者。3,25,独家,9.8,1,131518,19633,13997,247373,3.86,3859255,日本,4607,729,33,1551,J.C.STAFF,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2012,10,6,4
食梦者,25,独家,9.8,1,505295,26385,25711,376457,7.59,7585995,日本,5541,727,39,1659,J.C.STAFF,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2010,10,2,4
啾咪BABY 日语版,13,免费,9.8,1,714788,32166,71901,141931,5.74,5743465,日本,6836,709,17,1957,J.C.STAFF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2012,1,5,1
人类衰退之后,12,免费,9.8,1,583789,21559,43551,62210,5.08,5080123,日本,5605,703,26,1987,无,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2012,7,1,3
春宵苦短，少女前进吧,1,独家,9.8,1,538072,36488,24233,53420,3.58,3575444,日本,11345,6518,116,4236,无,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,4,7,2
IDOLiSH7-偶像星愿-,17,免费,9.8,1,603953,57195,84498,261243,15.94,15939904,日本,7502,6485,115,3289, TROYCA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2018,1,7,1
少女终末旅行,12,独家,9.8,1,2453555,384514,201162,1013493,38.27,38267914,日本,72438,6463,480,28057,WHITE FOX,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,10,6,4
幻界战线 & BEYOND,12,会员专享,9.8,1,1882670,153095,106523,415909,43.09,43086049,日本,33673,6439,98,12248,BONES,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,10,8,4
此花亭奇谭,12,免费,9.8,1,2389310,258613,167377,790089,37.09,37094996,日本,33726,6425,154,13641,Lerche,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2017,10,5,4
GJ部,12,免费,9.8,1,1004867,81151,79338,600654,14.14,14135518,日本,8861,637,29,2749,无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2013,1,9,1
终物语 下,7,独家,9.8,1,678129,37273,18172,105613,5.95,5947229,日本,7519,6345,55,2497,SHAFT,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2017,8,12,3
学生会的一己之见 Lv.2,10,免费,9.8,1,394727,50980,47028,148207,5.85,5847532,日本,5296,632,16,1596,AIC,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,10,13,4
学生会的一己之见,12,免费,9.8,1,905896,60719,73095,218332,10.17,10169274,日本,8426,631,35,2519,Studio DEEN,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,10,2,4
拽妹黛薇儿 第五季,13,免费,9.8,1,21411,3583,2109,9918,0.71,706501,美国,254,6298,3,72,无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001,2,19,1
蜡笔小新 第四季（中文）,156,会员专享,9.8,1,327893,33140,94711,407138,55.92,55916556,日本,2785,6266,2,529,无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007,1,1,1
南家三姐妹 我回来了,13,免费,9.8,1,277051,22449,19310,260895,6.24,6239042,日本,3155,623,8,876,ZEXCS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2013,1,5,1
变形金刚 领袖之证 第三季（中文版）,16,免费,9.8,1,70438,11306,52233,192790,8.55,8553658,美国,1214,6181,2,303,无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2013,3,22,1
变形金刚 领袖之证 第二季（中文版）,25,免费,9.8,1,55335,10085,57563,154318,8.89,8889318,美国,849,6180,0,172,无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2012,2,25,1
变形金刚 领袖之证 第一季（中文版）,27,免费,9.8,1,112893,14920,69823,173014,11.25,11251452,美国,1432,6179,2,362,无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2010,11,26,4
珈百璃的堕落 SP,2,免费,9.8,1,402331,47136,50151,116157,7.69,7687492,日本,5696,6042,5,1247,无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,3,24,1
月色真美,12,独家,9.8,1,3789783,1549386,563378,3436506,74.28,74278258,日本,55739,5989,429,20837,ZEXCS,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,4,6,2
重启咲良田,24,会员专享,9.8,1,783761,65695,75748,210143,9.83,9826604,日本,19973,5983,195,7233,david production,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,4,5,2
夏目友人帐 第六季,13,会员专享,9.8,1,2233675,307140,149938,1265861,52.25,52253148,日本,14370,5977,73,4035,朱夏,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,4,12,2
元气少女缘结神 新婚篇,1,免费,9.8,1,745983,89329,49197,144741,11.67,11669971,日本,3715,5882,6,1106,无,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,12,20,4
ACCA13区监察课,12,免费,9.8,1,1359743,71414,76252,258573,16.17,16167760,日本,11698,5795,44,3780,MADHOUSE,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,1,10,1
我的青春恋爱物语果然有问题 续 OVA,1,免费,9.8,1,768800,105477,55333,235096,13.8,13795811,日本,11658,5622,15,2234,无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,10,27,4
飞翔的魔女,12,会员专享,9.8,1,853318,49819,65714,217845,10.1,10095452,日本,11529,5617,36,3777,无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,4,9,2
悠哉日常大王 Repeat OAD,1,免费,9.8,1,489311,18300,18611,24808,4.77,4765571,日本,2907,5567,12,834,SILVER LINK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,9,23,3
夏目友人帐 第五季,11,会员专享,9.8,1,2669963,318600,117405,1548372,56.72,56716712,日本,9997,5550,27,2347,朱夏,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2016,10,5,4
3月的狮子,22,免费,9.8,1,1419891,142442,103369,389547,28.31,28307658,日本,12743,5523,67,3807,无,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,10,9,4
降世神通：最后的气宗 第一季,20,免费,9.8,1,243654,5593,1932,25695,1.46,1458101,美国,2188,5391,6,648,无,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005,2,21,1
名侦探柯南 瞳孔中的暗杀者,1,会员专享,9.8,1,196277,28651,42966,132315,7.58,7583110,日本,5443,5365,7,1260,无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,4,22,2
名侦探柯南 通往天国的倒计时,1,会员专享,9.8,1,192019,23719,39368,130492,7.31,7314724,日本,4218,5316,8,830,无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001,4,21,2
月刊少女野崎君,12,独家,9.8,1,4030394,332899,496002,1357528,54.51,54509667,日本,57819,53,90,17375,动画工房,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,7,6,3
千年女优,1,免费,9.8,1,280884,34228,51451,64904,2.24,2237369,日本,6360,5297,61,1767,无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001,7,28,3
