title,episodes,mark,score,is_finish,follows,Follows,coins,likes,danmus,views(million),views,area,count,season_id,long_com,short_com,production,乙女,偶像,催泪,冒险,剧情,动作,动画,励志,历史,原创,喜剧,声控,奇幻,小说改,少儿,少女,恋爱,恐怖,惊悚,战斗,推理,搞笑,无,日常,时泪,智斗,机战,架空,校园,歌舞,治愈,泡面,游戏改,漫画改,热血,爱情,特摄,社团,神魔,科幻,穿越,美食,职场,萌系,萝莉,运动,音乐,魔法,year,month,day,season,其他
键等学园/键等,12,独家,9.8,1,33.86 ,338643,40867,113926,12883,3.95,3951521,日本,4249,39438,8,1189,LIDENFILM,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,10,13,4,1
机动战士高达：闪光的哈萨维,1,会员专享,9.8,1,35.59 ,355888,81266,102570,43517,4.91,4905201,日本,11467,39050,41,2770,无,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,5,7,2,1
隐瞒之事 电影剪辑版,1,独家,9.8,1,46.20 ,462033,39141,81460,8226,4.2,4204319,日本,7362,38995,20,1802,亚细亚堂,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,7,9,3,0
蜡笔小新 呼风唤雨！夕阳下的春日部男孩,1,会员专享,9.8,1,11.49 ,114863,9252,16019,43962,2.81,2811522,日本,1436,3885,8,307,无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2004,4,17,2,1
蜡笔小新 呼风唤雨！战国大合战,1,会员专享,9.8,1,9.32 ,93173,8321,11803,26774,2.11,2111230,日本,1418,3881,9,333,无,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2002,4,20,2,1
蜡笔小新 呼风唤雨！大人帝国的反击,1,会员专享,9.8,1,13.22 ,132155,17058,23465,56110,3.12,3115459,日本,2994,3880,21,763,无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2001,4,21,2,1
魔卡少女樱 被封印的卡片,1,限时免费,9.8,1,33.02 ,330233,18151,42565,45508,2.91,2908572,日本,4030,3860,5,1081,无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2000,7,15,3,1
轻松小熊和小薰,1,会员专享,9.8,1,2.93 ,29309,2769,9793,2793,0.24,235610,日本,483,38516,0,116,无,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,4,19,2,1
麦克斯奥特曼,39,会员专享,9.8,1,72.56 ,725576,27769,113817,73318,9.89,9889072,日本,4383,38406,24,1410,无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,2005,7,2,3,1
明日之丈 第二季,47,会员专享,9.8,1,4.25 ,42486,2252,9996,3876,1.04,1043488,日本,367,38378,5,130,无,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1980,10,13,4,1
高智能方程式：SIN,5,免费,9.8,1,3.70 ,36986,3423,3683,24541,2.49,2491565,日本,828,3811,8,205,无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1998,12,21,4,1
高智能方程式：SAGA,8,免费,9.8,1,3.31 ,33053,52,241,117,0.06,61721,日本,733,3810,2,121,无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1996,8,1,3,1
石川由依 朗读剧系列UTA-KATA,1,会员专享,9.8,0,1.12 ,11230,1756,7526,199,0.15,150480,日本,204,37957,0,59,无,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,2,6,1,1
DRAMAtical Murder OVA,1,免费,9.8,1,17.64 ,176405,4584,1832,24408,0.97,965276,日本,1571,3785,2,641,无,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,7,6,3,0
舞伎家的料理人,12,免费,9.8,1,37.44 ,374359,24478,117694,25631,4.57,4569989,日本,2888,37822,11,698,J.C.STAFF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2021,2,25,1,1
Little Busters! ～Refrain～,13,独家,9.8,1,47.80 ,477991,48369,46947,183460,5.45,5450771,日本,7410,3570,65,2813,无,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,10,5,4,1
超时空要塞 可曾记得爱,1,免费,9.8,1,3.58 ,35833,2735,2958,17330,0.55,554234,日本,723,3557,3,202,无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1984,7,21,3,1
排球少年剧场版 结束与开始,1,免费,9.8,1,20.94 ,209415,13446,19668,22484,3.88,3875012,日本,2070,3542,7,533,无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,2015,7,3,3,1
晨曦公主 OAD,3,免费,9.8,1,20.59 ,205921,15312,17216,42515,4.37,4372183,日本,1774,3523,2,533,无,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,9,18,3,1
Love Live! 学园偶像 电影,1,独家,9.8,1,168.40 ,1684002,62288,99329,62146,3.39,3385778,日本,11992,35182,42,4299,Sunrise,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,6,13,2,1
笨蛋，测验，召唤兽 OVA,2,免费,9.8,1,32.31 ,323138,33635,24353,102892,7.03,7031989,日本,3390,3486,1,673,SILVER LINK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2011,2,23,1,1
来自深渊 深沉灵魂的黎明,1,独家,9.8,1,83.59 ,835904,77223,133358,27272,8.27,8267815,日本,18594,34543,142,5564,KINEMA CITRUS,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,1,17,1,1
命运石之门 境界面上的迷失之链,1,免费,9.8,1,40.93 ,409309,16028,16682,23820,6.11,6108544,日本,3532,3449,16,836,WHITE FOX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2015,12,2,4,1
黑子的篮球 第3期 OVA,1,会员专享,9.8,1,15.95 ,159469,11072,9783,11047,1.21,1206168,日本,1349,3444,5,385,Production I.G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,2015,9,25,3,1
体操武士,11,独家,9.8,1,35.99 ,359896,33154,98623,37427,4.4,4401342,日本,7196,34435,37,2592,MAPPA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2020,10,11,4,1
龙与魔女/BURN THE WITCH,3,独家,9.8,1,117.74 ,1177368,75424,138196,51593,9.88,9882069,日本,17402,34432,26,5605,"team Yamahitsuji,Studio Colorido",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2020,10,2,4,1
斩服少女 OAD,1,免费,9.8,1,9.39 ,93883,36298,25775,47432,2.71,2713221,日本,2823,34241,1,701,无,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,9,3,3,1
怪医黑杰克剧场版之超人类,1,会员专享,9.8,1,17.30 ,173014,2373,7256,3655,0.43,433117,日本,467,33965,1,136,手冢Production,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1996,11,30,4,0
×××HOLiC 仲夏夜之梦,1,免费,9.8,1,18.82 ,188199,10668,14011,41744,2.89,2890328,日本,1456,3396,1,330,Production I.G,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005,8,20,3,0
×××HOLiC 继,13,会员专享,9.8,1,47.20 ,472026,30516,43401,265985,8.75,8754358,日本,3880,3389,13,919,Production I.G,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008,4,3,2,0
名侦探柯南 计时引爆摩天楼,1,会员专享,9.8,1,27.28 ,272835,41347,48244,105417,11.25,11246255,日本,5578,33542,13,1285,无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1997,4,19,2,1
怪盗基德,12,免费,9.8,1,66.03 ,660267,53817,125058,165295,16.19,16187441,日本,5346,33383,7,1336,无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,4,17,2,1
ACCA13区监察课－Regards,1,会员专享,9.8,1,15.03 ,150274,11683,16417,5473,0.98,975450,日本,2961,33330,3,677,MADHOUSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,3,27,1,1
奇诺之旅,13,免费,9.8,1,21.15 ,211463,17521,22978,82207,6.11,6110228,日本,2561,33327,19,766,A.C.G.T.,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2003,4,8,2,1
BT21 UNIVERSE动画,9,免费,9.8,1,9.26 ,92570,31772,25815,42468,2.75,2753844,韩国,6510,33077,3,3154,无,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,7,31,3,1
高达创形者 再起 第二季,13,独家,9.8,1,52.56 ,525596,62232,101132,159144,14.64,14636977,日本,14393,33060,84,4796,无,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2020,4,9,2,1
听我的电波吧,12,独家,9.8,1,61.80 ,617962,70885,76460,121617,8.98,8981026,日本,15261,32983,70,4773,Sunrise,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2020,4,4,2,1
IDOLiSH7-偶像星愿- Second BEAT!,15,独家,9.8,1,57.63 ,576284,42810,116060,114616,6.69,6692901,日本,4506,32915,26,1725,TROYCA,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,4,5,2,1
BanG Dream! 梦想协奏曲 电影演唱会,1,独家,9.8,1,47.41 ,474142,18276,15898,27190,1.2,1198130,日本,4530,31861,12,1392,三次元,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2020,1,6,1,1
GJ部@,1,免费,9.8,1,17.21 ,172079,22749,14380,50481,1.78,1778692,日本,2913,3075,5,850,无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,5,5,2,0
请问您今天要来点兔子吗？？～Sing for You～,1,独家,9.8,1,165.48 ,1654815,29692,27137,30320,1.92,1918674,日本,7083,30288,12,2040,WHITE FOX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2019,9,26,3,0
星际牛仔 天国之扉,1,免费,9.8,1,28.19 ,281886,30409,26049,34099,3.12,3120533,日本,4562,3008,13,1072,无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2001,9,1,3,1
特别的她,6,免费,9.8,1,26.17 ,261682,15716,16022,16835,2.07,2066231,日本,4038,2988,41,1413,"Production I.G,GAINAX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,4,26,2,0
拽妹黛薇儿 第二季,13,免费,9.8,1,3.39 ,33900,1799,2222,16282,1.12,1119867,美国,280,2954,0,55,无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1998,2,16,1,1
拽妹黛薇儿 第一季,13,免费,9.8,1,13.34 ,133382,4259,7301,19596,2.33,2327530,美国,550,2953,1,143,无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1997,3,1,1,1
BanG Dream! 梦想协奏曲 第三季,13,独家,9.8,1,52.39 ,523933,46211,71282,129436,6.13,6127508,日本,7171,29308,33,2391,三次元,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2020,1,7,1,1
花开伊吕波 Home Sweet Home,1,免费,9.8,1,40.02 ,400246,30705,35594,29242,3.17,3170373,日本,5368,2927,19,1340,无,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,3,9,1,1
狼的孩子雨和雪,1,独家,9.8,1,55.86 ,558619,54886,44300,70334,3.65,3646060,日本,10222,2923,56,3135,无,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,7,21,3,1
机动战士高达 THE ORIGIN VI：红色彗星的诞生,1,免费,9.8,1,8.95 ,89541,6892,13794,24024,2.3,2301606,日本,1609,29051,1,247,Sunrise,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2018,7,13,3,1
剧场版 阿松,1,会员专享,9.8,1,46.98 ,469833,11119,14124,31013,1.25,1250889,日本,3572,28960,21,1169,Studio Pierrot,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,11,9,4,0
吹响吧！上低音号～想要传达的旋律～,1,独家,9.8,1,69.34 ,693354,18180,15491,18259,1.58,1575279,日本,4978,28950,4,850,京都动画,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2017,9,30,3,1
吹响吧！上低音号～欢迎来到北宇治高中吹奏乐部～,1,独家,9.8,1,68.97 ,689724,17139,16511,18652,1.59,1586277,日本,4465,28938,6,685,京都动画,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,4,23,2,1
猫眼三姐妹,73,限时免费,9.8,1,43.60 ,436020,11545,36561,33337,4.17,4166093,日本,3749,2876,5,1006,TMS Entertainment,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1983,7,11,3,1
圣诞之吻SS+ SP,8,免费,9.8,1,36.85 ,368461,2577,898,14520,2.65,2647377,日本,1353,2866,2,348,AIC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,1,5,1,0
钻石王牌 act II 后半,27,会员专享,9.8,1,26.27 ,262671,56605,79864,168069,15.35,15354482,日本,5699,28635,15,1514,MADHOUSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2019,9,24,3,1
银河英雄传说：全新命题 星乱,12,独家,9.8,1,23.53 ,235257,25696,37266,77596,6.37,6367909,日本,5803,28616,31,1346,Production I.G,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2019,9,27,3,1
花田少年史,25,免费,9.8,1,9.71 ,97094,8415,16457,40868,2.61,2611595,日本,1473,2825,10,612,无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2002,10,1,4,1
怪医黑杰克 OVA（1993）,12,会员专享,9.8,1,10.22 ,102179,9693,23069,22895,2.07,2065095,日本,1219,2797,3,338,无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,12,21,4,0
我们这一家 新篇,26,免费,9.8,1,21.71 ,217101,16131,24805,136098,9.7,9697809,日本,714,2771,1,223,无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,10,6,4,0
机动战士高达 THE ORIGIN I：苍瞳的卡斯巴尔,1,免费,9.8,1,16.74 ,167377,8608,14132,17287,1.89,1890947,日本,1575,27064,5,304,Sunrise,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2015,4,24,2,1
战斗妖精雪风,5,免费,9.8,1,9.40 ,94017,3197,5512,4230,0.46,457666,日本,1610,2702,8,481,无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2002,8,25,3,0
少女☆歌剧Revue Starlight -The LIVE- #1 revival,1,独家,9.8,1,5.99 ,59898,10420,7721,19319,0.83,829961,日本,2440,26930,6,1016,无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,4,13,2,1
偶像大师 剧场版 向着光辉的彼岸！,1,免费,9.8,1,4.56 ,45564,8322,3777,34057,0.77,773907,日本,1890,2685,5,558,无,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2014,1,25,1,1
MIX,24,独家,9.8,1,23.18 ,231822,34738,42773,47460,7.8,7801789,日本,4789,26770,21,1484,OLM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2019,4,6,2,1
小马宝莉 第三季,13,免费,9.8,1,14.62 ,146177,15149,60549,254370,12.12,12117708,美国,1479,2670,7,368,无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2012,11,10,4,0
CLANNAD 另一个世界 智代篇,1,会员专享,9.8,1,43.45 ,434503,67713,43233,34313,3.63,3627733,日本,7908,2655,15,1780,京都动画,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008,7,16,3,1
虫师 续章 铃之雫,1,免费,9.8,1,19.91 ,199085,17095,8822,26831,1.96,1963523,日本,2008,2648,5,492,无,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,5,16,2,0
齐木楠雄的灾难 完结篇,2,会员专享,9.8,1,73.62 ,736197,76426,52128,85240,13.03,13026484,日本,15621,26347,17,4115,"J.C.STAFF,EGG FIRM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,12,28,4,0
BanG Dream! 第二季,13,独家,9.8,1,26.81 ,268071,45610,50356,135443,8.49,8492554,日本,5819,26305,32,1928,三次元,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2019,1,3,1,1
ENDRO~!,12,会员专享,9.8,1,56.88 ,568826,31115,68152,149856,5.78,5782600,日本,6728,26275,23,2400,Studio五组,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2019,1,13,1,1
玛纳利亚的密友（Mysteria Friends）/巴哈姆特之怒/玛娜利亚魔法学院,10,会员专享,9.8,1,105.54 ,1055387,106066,117736,143887,13.72,13719065,日本,13494,26271,22,4433,Cygames Pictures,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2019,1,1,1,1
东京教父,1,免费,9.8,1,32.43 ,324290,26284,27157,29625,2.25,2245369,日本,4843,2597,19,1321,无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2003,11,8,4,0
彩虹小马 小马国女孩2：彩虹摇滚,1,免费,9.8,1,13.47 ,134657,14112,51719,71518,8.38,8377968,美国,1277,25654,1,362,无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2014,9,27,3,1
NEKOPARA EXTRA 小猫篇（猫娘乐园）,1,免费,9.8,1,54.91 ,549060,45001,38930,75552,4.2,4197888,日本,5346,25152,11,1785,无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2018,7,27,3,1
向山进发 回忆的礼物,1,独家,9.8,1,5.38 ,53843,3756,4394,2441,0.34,340490,日本,1013,24952,1,228,8bit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2018,1,26,1,1
牵牛花与加濑同学。,3,独家,9.8,1,66.57 ,665682,56865,60609,62954,3.64,3638743,日本,8530,24951,31,3047,ZEXCS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,10,1,4,0
新机动战记高达W剧场版 无尽的华尔兹,1,免费,9.8,1,7.13 ,71316,5882,12436,15157,1.61,1613369,日本,1608,2491,1,352,无,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1998,8,1,3,1
